Medication_Name,Package_Size,Max_Retailer_Price,Max_Consumer_Price,Max_Consumer_VAT_Price,Year
AHISTON COMP DRP15ML,15.0,,,,2013
AKNE-MYCIN EMUL. 25G,25.0,,,,2013
AKNE-MYCIN PLUS SOL 25ML,25.0,42.28,56.87,66.53,2013
AKNE-MYCIN SOL 25ML,25.0,12.2,16.71,19.56,2013
ALCON AZOPT 1% 5ML,5.0,45.2,60.79,71.12,2013
ALDACTONE 25MG 20T,20.0,8.46,11.59,13.56,2013
ALDARA 5% CREAM 12SACH,12.0,280.82,329.97,386.06,2013
ALDOSPIRONE 100MG 20TAB,20.0,15.1,20.69,24.21,2013
ALDOSPIRONE 25MG 20TAB,20.0,8.46,11.59,13.56,2013
ALENDRONATE TEVA 10MG 30TAB,30.0,65.98,88.74,103.82,2013
ALENDRONATE TEVA 70MG 4TAB,4.0,43.48,58.48,68.42,2013
ALFU-KAL XL 10MG 30TAB,30.0,57.97,77.97,91.23,2013
ALFUZOSIN ER TEVA 10MG 30 XR TAB,30.0,57.97,77.97,91.23,2013
ALFUZOSIN WINTHROP XL 10MG 30 TAB,30.0,57.97,77.97,91.23,2013
ALGOLYSIN FORTE 20T,20.0,,,,2013
ALKERAN  2MG 25 TABS,25.0,17.75,24.31,28.45,2013
ALKERAN INJ 50MG/10ML,1.0,127.3,159.12,186.17,2013
ALLEGRO NASAL SPRAY 15ML (120DOSES),120.0,36.5,50.01,58.51,2013
ALLORIL 100MG 50TAB,50.0,8.4,11.51,13.46,2013
ALLORIL 300MG 20TAB,20.0,6.92,9.48,11.09,2013
ALOMIDE 10ML,10.0,31.42,43.05,50.36,2013
ALPHA D3 0.25MCG 30CAP,30.0,19.65,26.92,31.5,2013
ALPHA D3 0.25MCG 50CAP,50.0,32.75,44.87,52.49,2013
ALPHA D3 1MCG 30CAP,30.0,50.63,68.1,79.68,2013
ALPHA D3 1MCG 50CAP,50.0,84.39,113.5,132.8,2013
ALPHAGAN P 0.15% 5ML,5.0,,,,2013
ALPRALID 0.25MG 30TAB,30.0,6.85,9.38,10.98,2013
ALPRALID 0.50MG 30TAB,30.0,10.19,13.96,16.34,2013
ALPRALID 1MG 30TAB,30.0,17.12,23.45,27.43,2013
ALPROX 0.25MG 30TAB,30.0,6.85,9.38,10.98,2013
ALPROX 0.50MG 30TAB,30.0,10.19,13.96,16.34,2013
ALPROX 1MG 30TAB,30.0,17.12,23.45,27.43,2013
ALVESCO 160MCG 60 ACT SOL  FOR INH,60.0,122.89,153.61,179.72,2013
AMARYL 1MG 30TAB,30.0,10.7,14.66,17.15,2013
AMARYL 2MG 30TAB,30.0,14.25,19.52,22.84,2013
AMARYL 3MG 30TAB,30.0,19.41,26.59,31.11,2013
AMARYL 4MG 30TAB,30.0,24.6,33.7,39.43,2013
AMBIEN CR 12.5MG 28TAB,28.0,,,,2013
AMBIEN CR 6.25MG 28TAB,28.0,,,,2013
AMEVIVE 15MG/0.5ML 1VIAL,1.0,,,,2013
AMEVIVE 15MG/0.5ML 4 VIAL,4.0,,,,2013
AMIODACORE 200MG 30TAB,30.0,20.4,27.95,32.7,2013
AMIODACORE INJECTION 150MG/3ML 6X3AMP,6.0,13.55,18.57,21.72,2013
AMLODIPINE PHARMASWISS 10 MG 20TAB,20.0,15.15,20.76,24.29,2013
AMLODIPINE PHARMASWISS 5 MG 20TAB,20.0,9.0,12.32,14.42,2013
AMLODIPINE TEVA 10MG 20TAB,20.0,15.15,20.76,24.29,2013
AMLODIPINE TEVA 5MG 20TAB,20.0,9.0,12.32,14.42,2013
AMLOW 10MG 20TAB,20.0,15.15,20.76,24.29,2013
AMLOW 5MG 20TAB,20.0,9.0,12.32,14.42,2013
AMOXICLAV TEVA 875MG 14TAB,14.0,27.77,38.05,44.51,2013
AMOXICLAV-TEVA 250 SUSP 100ML,100.0,17.98,24.63,28.82,2013
AMOXICLAV-TEVA 250MG 20TAB,20.0,21.86,29.95,35.05,2013
AMOXICLAV-TEVA 500 20TAB,20.0,26.66,36.53,42.74,2013
AMRIXAL 15MG 20 E.R.CAPS,20.0,,,,2013
AMRIXAL 30MG 20 E.R.CAPS,20.0,,,,2013
ANAFRANIL 25MG 30TAB,30.0,10.1,13.83,16.18,2013
ANAFRANIL SR 75MG 20TAB,20.0,22.68,31.07,36.35,2013
ANASTROL 1MG 30TAB,30.0,219.53,257.95,301.8,2013
ANASTROZOLE 1MG 30TAB,30.0,219.53,257.95,301.8,2013
ANASTROZOLE INOVAMED 1MG 30TAB,30.0,219.53,257.95,301.8,2013
ANDROCUR 10MG 15TAB,15.0,21.75,29.8,34.86,2013
ANDROCUR 50MG 50TAB,50.0,143.49,179.36,209.85,2013
ANDROGEL 25MG 30SACHX2.5G,30.0,111.56,139.44,163.15,2013
ANDROGEL 50MG 30SACHX5G,30.0,214.68,252.25,295.13,2013
ANDROXON 40MG 30CAP,30.0,36.24,49.65,58.09,2013
ANGELIQ 1X28TAB,28.0,68.21,91.75,107.34,2013
APIDRA 100 IU/ML CART 5X3ML,15.0,147.27,184.08,215.38,2013
APIDRA OPTISET/SOLOSTAR PREFILLED PEN 5X3ML,15.0,151.42,189.27,221.45,2013
APIDRA VIAL 1X10ML,10.0,90.48,121.7,142.39,2013
APO GO PEN 10MG/ML 5X3ML,5.0,591.7,695.25,813.44,2013
APO-GO 10MG/ML 5AMPX2ML,5.0,235.4,276.6,323.62,2013
APO-GO 10MG/ML 5AMPX5ML,5.0,394.91,464.02,542.91,2013
APOVENT SOL 20ML,20.0,25.05,34.32,40.15,2013
AQUADON 100MG 20TAB,20.0,,,,2013
AQUIMOD CREAM 5 % 12SACHET (0.25G),12.0,280.82,329.97,386.06,2013
ARAGEST 2.5MG 30TAB,30.0,11.4,15.62,18.28,2013
ARAGEST 5MG 30TAB,30.0,12.17,16.68,19.51,2013
ARANESP 100MCG 4 PREFILLED SYR 0.5ML,4.0,3694.39,4340.91,5078.86,2013
ARANESP 100MCG PREFILLED PEN 1X0.5ML,1.0,926.87,1089.07,1274.21,2013
ARANESP 10MCG 4 PREFILLED SYR 0.4ML,4.0,377.28,443.3,518.66,2013
ARANESP 150MCG 4 PREFILLED SYR 0.3ML,4.0,5361.77,6300.08,7371.09,2013
ARANESP 150MCG PREFILLED PEN 1X0.3ML,1.0,1364.36,1603.12,1875.65,2013
ARANESP 20MCG 4 PREFILLED SYR 0.5ML,4.0,631.07,741.51,867.56,2013
ARANESP 20MCG PREFILLED PEN 1X0.5ML,1.0,175.54,219.42,256.72,2013
ARANESP 300MCG PREFILLED PEN 1X0.6ML,1.0,2687.47,3157.78,3694.6,2013
ARANESP 30MCG 4 PREFILLED SYR 0.3ML,4.0,1127.44,1324.74,1549.94,2013
ARANESP 40MCG 4 PREFILLED SYR 0.4ML,4.0,1587.09,1864.83,2181.85,2013
ARANESP 40MCG PREFILLED PEN 1X0.4ML,1.0,375.65,441.39,516.43,2013
ARANESP 500MCG PREFILLED PEN 1X1ML,1.0,4334.71,5093.29,5959.14,2013
ARANESP 50MCG 4 PREFILLED SYR 0.5ML,4.0,1986.73,2334.41,2731.26,2013
ARANESP 50MCG PREFILLED PEN 1X0.5ML,1.0,488.58,574.08,671.67,2013
ARANESP 60MCG 4 PREFILLED SYR 0.3ML,4.0,2242.53,2634.97,3082.92,2013
ARANESP 60MCG PREFILLED PEN 1X0.3ML,1.0,561.57,659.85,772.02,2013
ARANESP 80MCG 4 PREFILLED SYR 0.4ML,4.0,2986.06,3508.62,4105.09,2013
ARANESP 80MCG PREFILLED PEN 1X0.4ML,1.0,744.73,875.06,1023.82,2013
ARAVA 100MG 3TAB,3.0,131.23,164.04,191.93,2013
ARAVA 10MG 30TAB,30.0,196.18,230.52,269.71,2013
ARAVA 20MG 30TAB,30.0,214.54,252.09,294.95,2013
ARCOXIA 120MG 7TAB,7.0,35.68,48.88,57.19,2013
ARCOXIA 30MG 28TAB,28.0,81.35,109.41,128.01,2013
ARCOXIA 60MG 10TAB,10.0,35.3,48.37,56.59,2013
ARCOXIA 90MG 10TAB,10.0,36.9,50.55,59.15,2013
AREDIA VIAL 90MG PWDR 10ML SOLV,1.0,606.84,713.04,834.26,2013
AREDIA VIALS 2X30MG + 2x10ML SOLV,2.0,472.98,555.75,650.23,2013
ARICEPT 10MG 28TAB,28.0,156.16,195.2,228.38,2013
ARICEPT 5MG 28TAB,28.0,141.36,176.7,206.74,2013
ARIMIDEX 1MG 28TAB,28.0,204.9,240.75,281.68,2013
ARIXTRA 10MG/0.8ML 10 PREFIL SYR,10.0,791.48,929.99,1088.08,2013
ARIXTRA 2.5MG/0.5ML 10 PREFIL SYR,10.0,370.12,434.89,508.82,2013
ARIXTRA 7.5MG/0.6ML 10 PREFIL.SYRINGE,10.0,791.48,929.99,1088.08,2013
AROMASIN 25MG 30TAB,30.0,299.22,351.58,411.35,2013
ART 50 50MG 30CAPS,30.0,37.03,50.73,59.35,2013
ARTHROTEC 50 20TAB,20.0,21.94,30.06,35.17,2013
ARTHROTEC 75 20TAB,20.0,28.05,38.43,44.96,2013
ARTHRYL 1500MG 30 SACHETS,30.0,47.11,63.36,74.13,2013
ARZERRA 1000MG/50ML 1X50ML VIAL,1.0,12139.8,14264.27,16689.19,2013
ARZERRA 100MG/5ML 3X5ML VIALS,3.0,3641.94,4279.28,5006.76,2013
ASACOL 400MG 100TAB,100.0,121.59,151.99,177.83,2013
ASACOL 800MG 60TAB,60.0,187.28,234.1,273.9,2013
ASENTA 10MG 28TAB,28.0,156.16,195.2,228.38,2013
ASENTA 5MG 28TAB,28.0,141.36,176.7,206.74,2013
ASSIVAL 10MG 30TAB,30.0,8.6,11.78,13.79,2013
ASSIVAL 10MG/2ML 5AMP,5.0,11.06,15.16,17.73,2013
ASSIVAL 2MG 30TAB,30.0,2.92,4.0,4.68,2013
ASSIVAL 5MG 30TAB,30.0,5.72,7.84,9.17,2013
ATACAND 16MG 28TAB,28.0,60.21,80.98,94.75,2013
ATACAND 8MG 28TAB,28.0,49.31,66.32,77.6,2013
ATACAND PLUS 28TAB,28.0,54.03,72.66,85.02,2013
ATORVASTATIN TEVA 10MG 30TAB,30.0,25.84,35.4,41.42,2013
ATORVASTATIN TEVA 20MG 30TAB,30.0,41.82,56.24,65.81,2013
ATORVASTATIN TEVA 40MG 30TAB,30.0,70.39,94.68,110.77,2013
ATORVASTATIN TEVA 80MG 30TAB,30.0,101.99,127.48,149.16,2013
ATOSIBAN 7.5MG/ML 0.9ML(6.75MG),1.0,136.5,170.62,199.63,2013
ATOSIBAN 7.5MG/ML 5ML (37.5MG),5.0,2157.78,2535.39,2966.41,2013
ATRIANCE 5MG/ML INJ 6X50ML VIALS,6.0,9388.7,11031.72,12907.11,2013
ATRIPLA 30TAB,30.0,3701.05,4348.73,5088.02,2013
ATROSPAN DRPS 1%10CC,10.0,14.14,19.37,22.66,2013
ATROVENT INHALER 20MCG 200DOSES,200.0,25.24,34.58,40.46,2013
ATZIRUT X 30 TAB,30.0,15.44,21.15,24.75,2013
AUGMENTIN 1.2G 10VIALS,10.0,123.27,154.09,180.29,2013
AUGMENTIN 125MG 100ML,100.0,10.81,14.81,17.33,2013
AUGMENTIN 250MG 20TAB,20.0,21.86,29.95,35.05,2013
AUGMENTIN 250MG100ML,100.0,17.98,24.63,28.82,2013
AUGMENTIN 400MG SUSP 35ML,35.0,10.24,14.03,16.42,2013
AUGMENTIN 400MG SUSP 70ML,70.0,20.48,28.06,32.83,2013
AUGMENTIN 500MG 10VIALS,10.0,62.3,83.79,98.04,2013
AUGMENTIN 500MG 20TAB,20.0,26.66,36.53,42.74,2013
"AUGMENTIN B.I.D ""875""MG 14TAB",14.0,27.77,38.05,44.51,2013
AUGMENTIN ES 600MG-42.9MG/5ML 100ML,100.0,,,,2013
AVAMYS 27.5MCG/DOSE 120DOSES,120.0,39.78,53.5,62.6,2013
AVANDIA 4MG 28TAB,28.0,90.64,121.91,142.63,2013
AVANDIA 8MG 28TAB,28.0,181.28,226.6,265.12,2013
AVASTIN 100MG 25MG/ML VIAL 4ML,1.0,1601.8,1882.12,2202.08,2013
AVASTIN 400MG 25MG/ML VIAL 16ML,1.0,6179.21,7260.57,8494.87,2013
AVAXIM INJ SOL 1X0.5ML,1.0,104.1,130.13,152.25,2013
AVAZINC 220MG 50TAB,50.0,,,,2013
AVODART 0.5MG 30CAPS,30.0,128.3,160.38,187.64,2013
AVONEX 4X30MCG/ML SYRINGE,4.0,3906.12,4589.69,5369.93,2013
AZARGA 5ML,5.0,63.03,84.78,99.19,2013
AZENIL 200MG 15ML,15.0,19.38,26.54,31.06,2013
AZENIL 200MG 22.5ML,22.5,29.06,39.82,46.59,2013
AZENIL 250MG 6CAPSULES,6.0,24.34,33.35,39.02,2013
AZILECT 1MG 30TAB,30.0,462.69,543.66,636.09,2013
AZITHROMYCIN TEVA 200MG/5ML 15ML,15.0,19.38,26.54,31.06,2013
AZITHROMYCIN TEVA 200MG/5ML 22.5ML,22.5,29.06,39.82,46.59,2013
AZOPI 50MG 100TAB,100.0,84.9,114.19,133.6,2013
BACLOSAL 10MG 50TAB,50.0,17.55,24.04,28.13,2013
BACLOSAL 25MG 50TAB,50.0,32.98,45.18,52.86,2013
BACTROBAN 15GR OINT,15.0,23.27,31.88,37.3,2013
BACTROBAN NASAL 3GR,3.0,28.6,39.18,45.84,2013
BAMYXIN EYE OINT 3.5GR,3.5,,,,2013
BARACLUDE 0.5 MG 30 F.C. TABS,30.0,2063.36,2424.45,2836.61,2013
BARACLUDE 1 MG 30 F.C. TABS,30.0,2178.3,2559.5,2994.62,2013
BEDODEKA 100AMP,100.0,146.43,183.04,214.15,2013
BEKUNIS 45 DRAGEES,45.0,,,,2013
BELARA 1X21TAB,21.0,33.31,45.64,53.4,2013
BELARA 3X21TAB,63.0,99.94,124.93,146.17,2013
BENAZEPRIL-TEVA 10MG 30TAB,30.0,35.81,49.06,57.4,2013
BENAZEPRIL-TEVA 20MG 30TAB,30.0,75.45,101.48,118.73,2013
BENAZEPRIL-TEVA 5MG 30TAB,30.0,25.33,34.7,40.6,2013
BENEFIX 1000IU/VIAL I.V 1 VIAL,1.0,3377.39,3968.43,4643.06,2013
BENEFIX 2000IU/VIAL I.V 1 VIAL,1.0,6813.02,8005.3,9366.2,2013
BENEFIX 250IU/VIAL I.V 1 VIAL,1.0,844.79,992.62,1161.37,2013
BENEFIX 500 IU/VIAL I.V 1 VIAL,1.0,1696.78,1993.71,2332.64,2013
BENLYSTA 1X120MG POWD FOR CONCENTRATE FOR INF VIAL 5ML,1.0,721.66,847.95,992.1,2013
BENLYSTA 1X400MG PWD FOR CONCENTRATE FOR INF VIAL 20ML,1.0,2359.13,2771.98,3243.21,2013
BENZALIN GEL TOPICAL 25G,25.0,63.89,85.94,100.54,2013
BENZAMYCIN GEL 23.3G,23.3,,,,2013
BENZAMYCIN GEL 46.6G,46.6,,,,2013
BERINERT 500U/VIAL POWDER FOR SOL FOR INJ/INF,1.0,2547.62,2993.45,3502.34,2013
BETACAP 0.1% 100ML,100.0,27.58,37.78,44.21,2013
BETACORTEN CREAM 15G,15.0,5.5,7.53,8.81,2013
BETACORTEN G CR 15GR,15.0,38.98,52.43,61.34,2013
BETACORTEN G OINT15G,15.0,38.98,52.43,61.34,2013
BETACORTEN OINT 15GR,15.0,5.23,7.17,8.38,2013
BETACORTEN TOPICAL SCALP  APPL SOL 30ML,30.0,8.27,11.34,13.26,2013
BETAFERON 0.3MG/VIAL 15VIAL+SYR,15.0,3777.7,4438.8,5193.39,2013
BETAREN 100MG 10 S.R.TAB,10.0,8.45,11.57,13.54,2013
BETAREN 100MG 20 S.R.TAB,20.0,16.89,23.14,27.08,2013
BETISTINE 16MG 30TAB,30.0,12.87,17.63,20.62,2013
BETNESOL 0.50MG 30TAB,30.0,9.2,12.6,14.75,2013
BETNOVATE CREAM 15G,15.0,5.5,7.53,8.81,2013
BETNOVATE OINT 15G,15.0,5.23,7.17,8.38,2013
BETNOVATE TOPICAL SCALP APPL SOL 30ML,30.0,8.27,11.34,13.26,2013
BETOPTIC S 5ML 0.25%,5.0,18.95,25.96,30.38,2013
BEZAFIBRATE 400MG 30 SR TAB,30.0,27.6,37.81,44.24,2013
BICALUTAMIDE TEVA 150MG 30TAB,30.0,478.17,561.85,657.36,2013
BICALUTAMIDE TEVA 50MG 30TAB,30.0,229.86,270.09,316.0,2013
BICAMIDE 150MG 30F.C TAB,30.0,478.17,561.85,657.36,2013
BICIDE CREAM 50ML,50.0,,,,2013
BIFONAZOLE CREAM 1% 15GR,15.0,19.9,27.26,31.9,2013
BIFONAZOLE TEVA CREAM 15GR,15.0,19.9,27.26,31.9,2013
BIO TROPIN 10MG VIAL,1.0,1167.0,1371.22,1604.33,2013
BIODROXIL 125MG/5ML SUSP 60 ML,60.0,7.58,10.38,12.15,2013
BIODROXIL 250MG/5ML SUSP 60 ML,60.0,11.6,15.9,18.6,2013
BIODROXIL 500 MG 12 CAPSULES,12.0,16.65,22.82,26.69,2013
BIO-TROPIN 4MG (12 IU) VIAL,1.0,531.26,624.23,730.35,2013
BLASTOVIN 1VIAL 10MG/10ML,1.0,46.84,63.0,73.71,2013
BLEOMYCIN PFI 15000 IU/VIAL 10 VIALS,10.0,1116.84,1312.29,1535.38,2013
BLEPHAMIDE LIQUIFILM 5CC,5.0,,,,2013
BONDORMIN 0.25MG 10TAB,10.0,9.77,13.39,15.67,2013
BONEFOS 800MG 30TAB,30.0,421.78,495.59,579.84,2013
BONSERIN 30MG 20TAB,20.0,13.48,18.46,21.6,2013
BOOSTRIX SUSP FOR INJ PREFIL SYR 0.5ML,1.0,67.3,90.52,105.91,2013
BOTOX 100 1VIAL,1.0,958.94,1126.75,1318.3,2013
BOTOX 50 UNITS VIAL 5ML,1.0,508.68,597.7,699.31,2013
BRAVELLE 75IU 10AMP,10.0,788.31,926.27,1083.73,2013
BREXIN 20MG 10 SACHETS WATER SOLUBLE POWDER,10.0,17.04,23.34,27.31,2013
BREXIN 20MG 20 SACHETS WATER SOLUBLE POWDER,20.0,34.08,46.69,54.63,2013
BREXIN 20MG 20TAB,20.0,29.32,40.17,47.0,2013
BRICALIN ELIXIR 115ML,115.0,6.37,8.73,10.21,2013
BRICALIN RESP 15ML,15.0,,,,2013
BRICALIN TURBUHALER 200DOSES,200.0,37.74,51.7,60.49,2013
BRIDION 10X2ML VIALS,10.0,3808.74,4475.27,5236.06,2013
BRIDION 10X5ML VIALS,10.0,9504.76,11168.1,13066.67,2013
BRILINTA 90MG 168 TAB,168.0,899.24,1056.6,1236.23,2013
BRILINTA 90MG 56TAB,56.0,299.75,352.2,412.08,2013
BRIMONIDINE TEVA 0.15% OPHT. SOL 5ML,5.0,,,,2013
BRONCHOLATE FRTE NEW FORM. SYR 120ML,120.0,,,,2013
BROTIZOLAM-TEVA 0.25MG 10TAB,10.0,9.77,13.39,15.67,2013
BUDESON 3MG 100CAPS,100.0,380.63,447.24,523.27,2013
BUDESONIDE STERINEBS TEVA 0.5MG/2ML 20UNITS,20.0,96.52,120.65,141.15,2013
BUDESONIDE STERINEBS TEVA 1MG/2ML 20UNITS,20.0,147.41,184.26,215.58,2013
BUDICORT RESP1MG/2ML 20UNITS,20.0,147.41,184.26,215.58,2013
BUDICORT RESPULES 0.5MG/2ML 20UNITS,20.0,96.52,120.65,141.15,2013
BUDICORT TURBUHALER 100MCG/DOSE 200 DOSES,200.0,67.4,90.65,106.06,2013
BUDICORT TURBUHALER 200MCG/DOSE 100DOSES,100.0,58.06,78.09,91.37,2013
BUTRANS  20MG 2PATCHES,2.0,244.33,287.08,335.89,2013
BUTRANS 10MG 2PATCHES,2.0,139.22,174.03,203.61,2013
BUTRANS 5MG 2PATCHES,2.0,76.46,102.84,120.33,2013
BYETTA 10MCG 2.4ML,1.0,447.36,525.65,615.01,2013
BYETTA 5MCG 1.2ML,1.0,429.13,504.23,589.94,2013
CABASER 1MG 20TAB,20.0,73.02,98.21,114.91,2013
CABASER 2MG 20TAB,20.0,144.92,181.14,211.94,2013
CABOTRIM 0.5MG 2TAB,2.0,42.33,56.93,66.61,2013
CABOTRIM 0.5MG 8TAB,8.0,169.32,211.65,247.63,2013
"CABOTRIM 1MG 30TAB
CABOTRIM 1MG 30TAB",30.0,109.53,136.92,160.19,2013
CABOTRIM 2MG 30TAB,30.0,217.37,255.41,298.83,2013
CADEX 1MG 30TAB,30.0,16.45,22.54,26.38,2013
CADEX 2MG 30CAPL,30.0,12.95,17.75,20.76,2013
CADEX 4MG 30CAPL,30.0,22.06,30.23,35.37,2013
CAFERGOT 20TAB,20.0,10.12,13.87,16.22,2013
CALCILESS 200TAB,200.0,,,,2013
CALCIPOTRIOL TEVA 50 MCG/G OINT 100GR,100.0,113.59,141.99,166.13,2013
CALCIPOTRIOL TEVA 50 MCG/G OINT 30GR,30.0,34.08,46.69,54.62,2013
CAMPTO 100MG/5ML IV SOL FOR INF,1.0,529.4,622.04,727.79,2013
CAMPTO 300MG IV SOL FOR INF,1.0,1398.18,1642.86,1922.15,2013
CAMPTO 40MG/2ML IV SOL FOR INF,1.0,215.24,252.9,295.89,2013
"CANDESARTAN PLUS TEVA TABLETS 16MG/12.5MG, 30TAB",30.0,57.88,77.86,91.09,2013
CAPTOPRIL 12.5MG 90TAB,90.0,21.25,29.11,34.06,2013
CAPTOPRIL 25MG 90TAB,90.0,35.27,48.32,56.54,2013
CAPTOPRIL 50MG 90TAB,90.0,62.86,84.55,98.93,2013
CARBAGLU 200MG 5 DISP.TAB,5.0,1743.92,2049.1,2397.45,2013
CARBAGLU 200MG 60 DISP.TAB,60.0,20927.01,24589.24,28769.41,2013
CARDILOC 1.25MG 30 F.C.TAB,30.0,31.98,43.81,51.26,2013
CARDILOC 10MG 30TAB,30.0,16.51,22.62,26.46,2013
CARDILOC 2.5MG 30TAB,30.0,16.01,21.94,25.66,2013
CARDILOC 5MG 30TAB,30.0,9.67,13.25,15.5,2013
CARDIOXANE 500MG VIAL PWDR FOR INFUS,1.0,515.23,605.4,708.31,2013
CARDORAL 1MG 30TAB,30.0,16.45,22.54,26.38,2013
CARDORAL 2MG 30TAB,30.0,12.95,17.75,20.76,2013
CARDORAL 4MG 30TAB,30.0,22.06,30.23,35.37,2013
CARDOXIN AMPOULES 10MG/2ML 50AMP,50.0,46.46,62.48,73.1,2013
CARDOXIN FRTE 75MG 100TAB,100.0,24.86,34.06,39.85,2013
CARTEOL LP 1% 30 SINGLE DOSE UNIT (0.2 ML),30.0,29.81,40.85,47.79,2013
CARTEOL LP 1% 3ML,3.0,17.89,24.51,28.68,2013
CARTEOL LP 2% 30 SINGLE DOSE UNIT (0.2 ML),30.0,29.81,40.85,47.79,2013
CARTEOL LP 2% 3ML,3.0,19.3,26.44,30.94,2013
CARVEDEXXON 12.5MG 30TAB,30.0,19.02,26.05,30.48,2013
