Medication_Name,Package_Size,Max_Retailer_Price,Max_Consumer_Price,Max_Consumer_VAT_Price,Year
ACTONEL ONCE A MONTH 150 MG 1 F.C. TAB,,,,,2012
ACTONEL ONCE A WEEK 35MG 4TAB,4.0,64.28,86.45,100.29,2012
ADAFERIN CREAM 0.1% 30GR,30.0,27.88,38.19,44.3,2012
ADAFERINE GEL 30GR,30.0,27.88,38.19,44.3,2012
ADIZEM CD 120MG 30CAP,30.0,30.75,42.13,48.87,2012
ADIZEM CD 180MG 30CAP,30.0,35.64,48.83,56.64,2012
ADIZEM CD 240MG 30CAP,30.0,49.31,66.33,76.94,2012
AERIUS 5MG 15TAB,15.0,21.63,29.63,34.37,2012
AERIUS SYRUP 0.5MG/ML 120ML,120.0,19.08,26.14,30.32,2012
AEROVENT SOL 20ML,20.0,22.04,30.2,35.03,2012
AFINITOR 10MG 30TABLETS,30.0,18312.13,21516.75,24959.43,2012
AFINITOR 2.5MG 30TABLETS,30.0,7004.04,8229.75,9546.51,2012
AFINITOR 5MG 30TABLETS,30.0,15104.48,17747.77,20587.41,2012
AFLUMYCIN CREAM 20GR,20.0,,,,2012
AGGRENOX 60 CAPS,60.0,58.8,79.09,91.74,2012
AGIOLAX GRANULES 200GR,200.0,46.86,63.03,73.11,2012
AGISERC 16MG 30TAB,30.0,13.74,18.82,21.83,2012
AGISPOR CREAM 15GR,15.0,19.72,27.02,31.35,2012
AGISPOR GEL 15GR,15.0,10.67,14.62,16.96,2012
AGISPOR ONYCHOSET OINT 10GR (WITH WATER PROOF PLASTERS),10.0,97.88,122.34,141.92,2012
AGISPOR SHAMPO 100ML,100.0,,,,2012
AGISPOR SOL 15ML,15.0,13.45,18.43,21.37,2012
AGISTEN 1 VAGINAL TAB  0.5GR,1.0,9.63,13.19,15.3,2012
AGISTEN 3 VCR 20GR 2%,20.0,17.36,23.78,27.59,2012
AGISTEN 6 VAGINAL TAB 0.1GR,6.0,11.94,16.36,18.98,2012
AGRIPPAL S1,1.0,22.85,31.31,36.32,2012
AGRYLIN 0.5MG 100CAP,100.0,2051.27,2410.24,2795.88,2012
AHISTON 2MG 20TAB,20.0,14.23,19.49,22.61,2012
AHISTON COMP DRP15ML,15.0,,,,2012
AKNE-MYCIN EMUL. 25G,25.0,,,,2012
AKNE-MYCIN PLUS SOL 25ML,25.0,40.94,55.06,63.87,2012
AKNE-MYCIN SOL 25ML,25.0,11.98,16.41,19.03,2012
ALCON AZOPT 1% 5ML,5.0,46.44,62.46,72.46,2012
ALDACTONE 25MG 20T,20.0,8.58,11.76,13.64,2012
ALDARA 5% CREAM 12SACH,12.0,285.3,335.23,388.86,2012
ALDOSPIRONE 100MG 20TAB,20.0,15.53,21.27,24.68,2012
ALDOSPIRONE 25MG 20TAB,20.0,8.58,11.76,13.64,2012
ALENDRONATE TEVA 10MG 30TAB,30.0,69.67,93.7,108.69,2012
ALENDRONATE TEVA 70MG 4TAB,4.0,49.28,66.29,76.89,2012
ALFU-KAL XL 10MG 30TAB,30.0,57.67,77.56,89.98,2012
ALFUZOSIN ER TEVA 10MG 30 XR TAB,30.0,57.67,77.56,89.98,2012
ALFUZOSIN WINTHROP XL 10MG 30 TAB,30.0,57.67,77.56,89.98,2012
ALGOLYSIN FORTE 20T,20.0,,,,2012
ALKERAN  2MG 25 TABS,25.0,18.34,25.13,29.15,2012
ALKERAN INJ 50MG/10ML,1.0,128.9,161.13,186.91,2012
ALLEGRO NASAL SPRAY 15ML (120DOSES),120.0,37.82,51.82,60.11,2012
ALLORIL 100MG 50TAB,50.0,8.36,11.45,13.29,2012
ALLORIL 300MG 20TAB,20.0,7.22,9.89,11.47,2012
ALOMIDE 10ML,10.0,31.19,42.73,49.57,2012
ALPHA D3 0.25MCG 30CAP,30.0,20.46,28.03,32.52,2012
ALPHA D3 0.25MCG 50CAP,50.0,34.1,46.72,54.19,2012
ALPHA D3 1MCG 30CAP,30.0,52.99,71.27,82.67,2012
ALPHA D3 1MCG 50CAP,50.0,88.31,118.78,137.78,2012
ALPHAGAN P 0.15% 5ML,5.0,,,,2012
ALPRALID 0.25MG 30TAB,30.0,6.48,8.88,10.3,2012
ALPRALID 0.50MG 30TAB,30.0,10.16,13.92,16.15,2012
ALPRALID 1MG 30TAB,30.0,16.76,22.95,26.63,2012
ALPROX 0.25MG 30TAB,30.0,6.48,8.88,10.3,2012
ALPROX 0.50MG 30TAB,30.0,10.16,13.92,16.15,2012
ALPROX 1MG 30TAB,30.0,16.76,22.95,26.63,2012
ALVESCO 160MCG 60 ACT SOL  FOR INH,60.0,122.17,152.72,177.15,2012
AMARYL 1MG 30TAB,30.0,10.98,15.04,17.44,2012
AMARYL 2MG 30TAB,30.0,15.75,21.58,25.03,2012
AMARYL 3MG 30TAB,30.0,22.71,31.11,36.09,2012
AMARYL 4MG 30TAB,30.0,27.79,38.07,44.16,2012
AMBIEN CR 12.5MG 28TAB,28.0,,,,2012
AMBIEN CR 6.25MG 28TAB,28.0,,,,2012
AMEVIVE 15MG/0.5ML 1VIAL,1.0,,,,2012
AMEVIVE 15MG/0.5ML 4 VIAL,4.0,,,,2012
AMIODACORE 200MG 30TAB,30.0,20.76,28.44,32.99,2012
AMIODACORE INJECTION 150MG/3ML 6X3AMP,6.0,13.72,18.8,21.81,2012
AMLODIPINE PHARMASWISS 10 MG 20TAB,20.0,17.59,24.1,27.96,2012
AMLODIPINE PHARMASWISS 5 MG 20TAB,20.0,10.27,14.08,16.33,2012
AMLODIPINE TEVA 10MG 20TAB,20.0,17.59,24.1,27.96,2012
AMLODIPINE TEVA 5MG 20TAB,20.0,10.27,14.08,16.33,2012
AMLOW 10MG 20TAB,20.0,17.59,24.1,27.96,2012
AMLOW 5MG 20TAB,20.0,10.27,14.08,16.33,2012
AMOXICLAV TEVA 875MG 14TAB,14.0,29.93,41.01,47.57,2012
AMOXICLAV-TEVA 250 SUSP 100ML,100.0,18.08,24.77,28.73,2012
AMOXICLAV-TEVA 250MG 20TAB,20.0,20.87,28.59,33.16,2012
AMOXICLAV-TEVA 500 20TAB,20.0,27.58,37.79,43.84,2012
AMRIXAL 15MG 20 E.R.CAPS,20.0,,,,2012
AMRIXAL 30MG 20 E.R.CAPS,20.0,,,,2012
ANAFRANIL 25MG 30TAB,30.0,10.37,14.21,16.49,2012
ANAFRANIL SR 75MG 20TAB,20.0,22.9,31.37,36.39,2012
ANASTROL 1MG 30TAB,30.0,259.33,304.72,353.47,2012
ANASTROZOLE 1MG 30TAB,30.0,259.33,304.72,353.47,2012
ANASTROZOLE INOVAMED 1MG 30TAB,30.0,259.33,304.72,353.47,2012
ANDROCUR 10MG 15TAB,15.0,22.02,30.17,35.0,2012
ANDROCUR 50MG 50TAB,50.0,144.21,180.26,209.1,2012
ANDROGEL 25MG 30SACHX2.5G,30.0,237.21,278.72,323.32,2012
ANDROGEL 50MG 30SACHX5G,30.0,218.02,256.17,297.16,2012
ANDROXON 40MG 30CAP,30.0,35.8,49.04,56.89,2012
ANGELIQ 1X28TAB,28.0,67.94,91.38,106.0,2012
APIDRA 100 IU/ML CART 5X3ML,15.0,146.33,182.92,212.18,2012
APIDRA OPTISET/SOLOSTAR PREFILLED PEN 5X3ML,15.0,154.61,193.26,224.18,2012
APIDRA VIAL 1X10ML,10.0,87.97,118.32,137.25,2012
APO GO PEN 10MG/ML 5X3ML,5.0,655.23,769.9,893.08,2012
APO-GO 10MG/ML 5AMPX2ML,5.0,221.56,260.33,301.99,2012
APO-GO 10MG/ML 5AMPX5ML,5.0,256.77,301.71,349.98,2012
APOVENT SOL 20ML,20.0,22.04,30.2,35.03,2012
AQUADON 100MG 20TAB,20.0,5.81,7.97,9.24,2012
AQUIMOD CREAM 5 % 12SACHET (0.25G),12.0,285.3,335.23,388.86,2012
ARAGEST 2.5MG 30TAB,30.0,10.73,14.71,17.06,2012
ARAGEST 5MG 30TAB,30.0,12.12,16.6,19.26,2012
ARANESP 100MCG 4 PREFILLED SYR 0.5ML,4.0,3769.12,4428.72,5137.31,2012
ARANESP 100MCG PREFILLED PEN 1X0.5ML,1.0,945.44,1110.89,1288.64,2012
ARANESP 10MCG 4 PREFILLED SYR 0.4ML,4.0,387.27,455.04,527.84,2012
ARANESP 150MCG 4 PREFILLED SYR 0.3ML,4.0,5458.15,6413.33,7439.46,2012
ARANESP 150MCG PREFILLED PEN 1X0.3ML,1.0,1388.97,1632.03,1893.16,2012
ARANESP 20MCG 4 PREFILLED SYR 0.5ML,4.0,629.14,739.24,857.52,2012
ARANESP 20MCG PREFILLED PEN 1X0.5ML,1.0,179.3,224.13,259.99,2012
ARANESP 300MCG PREFILLED PEN 1X0.6ML,1.0,2725.8,3202.81,3715.26,2012
ARANESP 30MCG 4 PREFILLED SYR 0.3ML,4.0,1153.49,1355.35,1572.21,2012
ARANESP 40MCG 4 PREFILLED SYR 0.4ML,4.0,,,,2012
ARANESP 40MCG PREFILLED PEN 1X0.4ML,1.0,383.85,451.03,523.19,2012
ARANESP 500MCG PREFILLED PEN 1X1ML,1.0,4409.44,5181.09,6010.07,2012
ARANESP 50MCG 4 PREFILLED SYR 0.5ML,4.0,2014.98,2367.6,2746.42,2012
ARANESP 50MCG PREFILLED PEN 1X0.5ML,1.0,555.69,652.93,757.4,2012
ARANESP 60MCG 4 PREFILLED SYR 0.3ML,4.0,2289.93,2690.67,3121.17,2012
ARANESP 60MCG PREFILLED PEN 1X0.3ML,1.0,573.26,673.58,781.36,2012
ARANESP 80MCG 4 PREFILLED SYR 0.4ML,4.0,3047.67,3581.02,4153.98,2012
ARANESP 80MCG PREFILLED PEN 1X0.4ML,1.0,759.87,892.84,1035.7,2012
ARAVA 100MG 3TAB,3.0,149.61,187.02,216.94,2012
ARAVA 10MG 30TAB,30.0,233.35,274.18,318.05,2012
ARAVA 20MG 30TAB,30.0,257.71,302.8,351.25,2012
ARCOXIA 120MG 7TAB,7.0,36.13,49.5,57.42,2012
ARCOXIA 30MG 28TAB,28.0,82.96,111.58,129.44,2012
ARCOXIA 60MG 10TAB,10.0,35.59,48.76,56.56,2012
ARCOXIA 90MG 10TAB,10.0,36.76,50.36,58.42,2012
AREDIA VIAL 90MG PWDR 10ML SOLV,1.0,605.71,711.71,825.59,2012
AREDIA VIALS 2X30MG + 2x10ML SOLV,2.0,539.36,633.75,735.15,2012
ARICEPT 10MG 28TAB,28.0,282.76,332.24,385.4,2012
ARICEPT 5MG 28TAB,28.0,250.07,293.83,340.84,2012
ARIMIDEX 1MG 28TAB,28.0,242.04,284.4,329.9,2012
ARIXTRA 10MG/0.8ML 10 PREFIL SYR,10.0,801.49,941.75,1092.43,2012
ARIXTRA 2.5MG/0.5ML 10 PREFIL SYR,10.0,367.97,432.36,501.54,2012
ARIXTRA 7.5MG/0.6ML 10 PREFIL.SYRINGE,10.0,801.49,941.75,1092.43,2012
AROMASIN 25MG 30TAB,30.0,376.96,442.93,513.8,2012
ART 50 50MG 30CAPS,30.0,47.11,63.36,73.5,2012
ARTHROTEC 50 20TAB,20.0,27.9,38.23,44.34,2012
ARTHROTEC 75 20TAB,20.0,34.32,47.02,54.54,2012
ARTHRYL 1500MG 30 SACHETS,30.0,53.62,72.12,83.66,2012
ASACOL 400MG 100TAB,100.0,124.9,156.12,181.1,2012
ASACOL 800MG 60TAB,60.0,191.47,239.33,277.63,2012
ASENTA 10MG 28TAB,28.0,282.76,332.24,385.4,2012
ASENTA 5MG 28TAB,28.0,250.07,293.83,340.84,2012
ASSIVAL 10MG 30TAB,30.0,8.09,11.08,12.85,2012
ASSIVAL 10MG/2ML 5AMP,5.0,11.9,16.31,18.92,2012
ASSIVAL 2MG 30TAB,30.0,3.62,4.96,5.75,2012
ASSIVAL 5MG 30TAB,30.0,5.49,7.52,8.72,2012
ATACAND 16MG 28TAB,28.0,86.45,116.28,134.88,2012
ATACAND 8MG 28TAB,28.0,74.35,99.99,115.99,2012
ATACAND PLUS 28TAB,28.0,88.34,118.81,137.82,2012
ATORVASTATIN TEVA 10MG 30TAB,30.0,60.1,80.83,93.77,2012
ATORVASTATIN TEVA 20MG 30TAB,30.0,103.01,128.77,149.37,2012
ATORVASTATIN TEVA 40MG 30TAB,30.0,148.22,185.28,214.92,2012
ATORVASTATIN TEVA 80MG 30TAB,30.0,185.4,231.75,268.83,2012
ATOSIBAN 7.5MG/ML 0.9ML(6.75MG),0.9,123.79,154.74,179.5,2012
ATOSIBAN 7.5MG/ML 5ML (37.5MG),5.0,2172.2,2552.34,2960.71,2012
ATRIANCE 5MG/ML INJ 6X50ML VIALS,6.0,9295.46,10922.17,12669.72,2012
ATRIPLA 30TAB,30.0,3722.2,4373.59,5073.37,2012
ATROSPAN DRPS 1%10CC,10.0,14.01,19.2,22.27,2012
ATROVENT INHALER 20MCG 200DOSES,200.0,25.44,34.85,40.43,2012
ATZIRUT X 30 TAB,30.0,14.68,20.11,23.33,2012
AUGMENTIN 1.2G 10VIALS,10.0,122.04,152.55,176.96,2012
AUGMENTIN 125MG 100ML,100.0,11.2,15.34,17.8,2012
AUGMENTIN 250MG 20T,20.0,20.87,28.59,33.16,2012
AUGMENTIN 250MG100ML,100.0,18.08,24.77,28.73,2012
AUGMENTIN 400MG SUSP 35ML,35.0,9.77,13.39,15.53,2012
AUGMENTIN 400MG SUSP 70ML,70.0,19.54,26.78,31.06,2012
AUGMENTIN 500MG 10VIALS,10.0,61.14,82.24,95.4,2012
AUGMENTIN 500MG 20TAB,20.0,27.58,37.79,43.84,2012
"AUGMENTIN B.I.D ""875""MG 14TAB",14.0,29.93,41.01,47.57,2012
AUGMENTIN ES 600MG-42.9MG/5ML 100ML,100.0,,,,2012
AURICULARUM POWDER,30.0,,,,2012
AVAMYS 27.5MCG/DOSE 120DOSES,120.0,43.26,58.18,67.49,2012
AVANDIA 4MG 28TAB,28.0,86.01,115.68,134.19,2012
AVANDIA 8MG 28TAB,28.0,172.02,215.02,249.43,2012
AVASTIN 100MG 25MG/ML VIAL 4ML,1.0,1607.62,1888.96,2191.19,2012
AVASTIN 400MG 25MG/ML VIAL 16ML,1.0,6129.34,7201.98,8354.29,2012
AVAXIM INJ SOL 1X0.5ML,1.0,119.07,148.83,172.65,2012
AVAZINC 220MG 50TAB,50.0,,,,2012
AVODART 0.5MG 30CAPS,30.0,137.89,172.36,199.94,2012
AVONEX 4X30MCG/ML SYRINGE,4.0,3998.47,4698.2,5449.91,2012
AZARGA 5ML,5.0,64.7,87.02,100.94,2012
AZENIL 200MG 15ML,15.0,20.63,28.26,32.78,2012
AZENIL 200MG 22.5ML,22.5,30.94,42.39,49.18,2012
AZENIL 250MG 6CAPSULES,6.0,24.24,33.2,38.52,2012
AZILECT 1MG 30TAB,30.0,468.34,550.31,638.35,2012
AZITHROMYCIN TEVA 200MG/5ML 15ML,15.0,20.63,28.26,32.78,2012
AZITHROMYCIN TEVA 200MG/5ML 22.5ML,22.5,30.94,42.39,49.18,2012
AZOPI 50MG 100TAB,100.0,88.1,118.49,137.45,2012
BACLOSAL 10MG 50TAB,50.0,18.5,25.35,29.41,2012
BACLOSAL 25MG 50TAB,50.0,33.26,45.56,52.85,2012
BACTROBAN 15GR OINT,15.0,23.77,32.56,37.77,2012
BACTROBAN NASAL 3GR,3.0,28.6,39.18,45.45,2012
BAMYXIN EYE OINT 3.5GR,3.5,,,,2012
BARACLUDE 0.5 MG 30 F.C. TABS,30.0,2140.75,2515.38,2917.84,2012
BARACLUDE 1 MG 30 F.C. TABS,30.0,2284.27,2684.02,3113.46,2012
BEDODEKA 100AMP,100.0,134.83,168.54,195.5,2012
BEKUNIS 45 DRAGEES,45.0,,,,2012
BELARA 1X21TAB,21.0,42.38,57.0,66.12,2012
BELARA 3X21TAB,63.0,127.15,158.93,184.36,2012
BENAZEPRIL-TEVA 10MG 30TAB,30.0,38.17,51.35,59.56,2012
BENAZEPRIL-TEVA 20MG 30TAB,30.0,73.89,99.39,115.29,2012
BENAZEPRIL-TEVA 5MG 30TAB,30.0,26.18,35.86,41.6,2012
BENEFIX 1000IU/VIAL I.V 1 VIAL,1.0,3558.77,4181.56,4850.61,2012
BENEFIX 2000IU/VIAL I.V 1 VIAL,1.0,7101.21,8343.93,9678.95,2012
BENEFIX 250IU/VIAL I.V 1 VIAL,1.0,907.48,1066.29,1236.9,2012
BENEFIX 500 IU/VIAL I.V 1 VIAL,1.0,1787.58,2100.4,2436.47,2012
BENZALIN GEL TOPICAL 25G,25.0,64.66,86.97,100.88,2012
BENZAMYCIN GEL 23.3G,23.3,,,,2012
BENZAMYCIN GEL 46.6G,46.6,,,,2012
BERINERT 500U/VIAL POWDER FOR SOL FOR INJ/INF,1.0,2549.27,2995.4,3474.66,2012
BETACAP 0.1% 100ML,100.0,27.93,38.26,44.39,2012
BETACORTEN CREAM 15G,15.0,5.45,7.47,8.66,2012
BETACORTEN DILUTED CREAM 15G,15.0,2.76,3.78,4.38,2012
BETACORTEN DILUTED CREAM 40G,40.0,7.36,10.08,11.69,2012
BETACORTEN G CR 15GR,15.0,,,,2012
BETACORTEN G OINT15G,15.0,,,,2012
BETACORTEN OINT 15GR,15.0,5.12,7.01,8.14,2012
BETACORTEN TOPICAL SCALP  APPL SOL 30ML,30.0,8.38,11.48,13.32,2012
BETAFERON 0.3MG/VIAL 15VIAL+SYR,15.0,4009.41,4711.06,5464.83,2012
BETAREN 100MG 10 S.R.TAB,10.0,8.57,11.75,13.63,2012
BETAREN 100MG 20 S.R.TAB,20.0,17.15,23.49,27.25,2012
BETISTINE 16MG 30TAB,30.0,13.74,18.82,21.83,2012
BETNESOL 0.50MG 30TAB,30.0,9.2,12.6,14.62,2012
BETNOVATE CREAM 15G,15.0,5.45,7.47,8.66,2012
BETNOVATE OINT 15G,15.0,5.12,7.01,8.14,2012
BETNOVATE TOPICAL SCALP APPL SOL 30ML,30.0,8.38,11.48,13.32,2012
BETOPTIC S 5ML 0.25%,5.0,20.11,27.56,31.96,2012
BEZAFIBRATE 400MG 30 SR TAB,30.0,27.79,38.07,44.16,2012
BICALUTAMIDE TEVA 150MG 30TAB,30.0,713.6,838.48,972.64,2012
BICALUTAMIDE TEVA 50MG 30TAB,30.0,281.52,330.79,383.71,2012
BICAMIDE 150MG 30F.C TAB,30.0,713.6,838.48,972.64,2012
BICIDE CREAM 50ML,50.0,,,,2012
BIFONAZOLE CREAM 1% 15GR,15.0,19.72,27.02,31.35,2012
BIFONAZOLE TEVA CREAM 15GR,15.0,19.72,27.02,31.35,2012
BIO TROPIN 10MG VIAL,1.0,1170.52,1375.36,1595.42,2012
BIODROXIL 125MG/5ML SUSP 60 ML,60.0,6.76,9.26,10.75,2012
BIODROXIL 250MG/5ML SUSP 60 ML,60.0,11.61,15.91,18.45,2012
BIODROXIL 500 MG 12 CAPSULES,12.0,17.14,23.48,27.24,2012
BIO-TROPIN 4MG (12 IU) VIAL,1.0,537.97,632.11,733.25,2012
BLASTOVIN 1VIAL 10MG/10ML,1.0,47.2,63.49,73.64,2012
BLEOMYCIN PFI 15000 IU/VIAL 10 VIALS,10.0,984.71,1157.04,1342.17,2012
BLEPHAMIDE LIQUIFILM 5CC,5.0,,,,2012
BONDORMIN 0.25MG 10TAB,10.0,9.76,13.38,15.52,2012
BONEFOS 800MG 30TAB,30.0,424.64,498.96,578.79,2012
BONSERIN 30MG 20TAB,20.0,13.59,18.62,21.6,2012
BOOSTRIX SUSP FOR INJ PREFIL SYR 0.5ML,1.0,68.15,91.66,106.33,2012
BOTOX 100 1VIAL,1.0,951.14,1117.59,1296.41,2012
BRAVELLE 75IU 10AMP,10.0,766.54,900.68,1044.79,2012
BREXIN 20MG 10 SACHETS WATER SOLUBLE POWDER,10.0,17.26,23.64,27.42,2012
BREXIN 20MG 20 SACHETS WATER SOLUBLE POWDER,20.0,34.51,47.28,54.84,2012
BREXIN 20MG 20TAB,20.0,24.19,33.14,38.44,2012
BRICALIN ELIXIR 115ML,115.0,6.45,8.84,10.25,2012
BRICALIN RESP 15ML,15.0,,,,2012
BRICALIN TURBUHALER 200DOSES,200.0,41.48,55.79,64.72,2012
BRIDION 10X2ML VIALS,10.0,3776.12,4436.95,5146.86,2012
BRIDION 10X5ML VIALS,10.0,9624.7,11309.02,13118.47,2012
BRILINTA 90MG 168 TAB,168.0,956.05,1123.36,1303.1,2012
BRILINTA 90MG 56TAB,56.0,318.68,374.45,434.37,2012
BRIMONIDINE TEVA 0.15% OPHT. SOL 5ML,5.0,,,,2012
BRONCHOLATE FRTE NEW FORM. SYR 120ML,120.0,,,,2012
BROTIZOLAM-TEVA 0.25MG 10TAB,10.0,9.76,13.38,15.52,2012
BUDESON 3MG 100CAPS,100.0,396.84,466.29,540.89,2012
BUDESONIDE STERINEBS TEVA 0.5MG/2ML 20UNITS,20.0,98.81,123.52,143.28,2012
BUDESONIDE STERINEBS TEVA 1MG/2ML 20UNITS,20.0,114.01,142.51,165.32,2012
BUDICORT RESP1MG/2ML 20UNITS,20.0,114.01,142.51,165.32,2012
BUDICORT RESPULES 0.5MG/2ML 20UNITS,20.0,98.81,123.52,143.28,2012
BUDICORT TURBUHALER 100MCG/DOSE 200 DOSES,200.0,70.6,94.96,110.15,2012
BUDICORT TURBUHALER 200MCG/DOSE 100DOSES,100.0,60.67,81.6,94.66,2012
BUTRANS  20MG 2PATCHES,2.0,252.69,296.91,344.41,2012
BUTRANS 10MG 2PATCHES,2.0,141.74,177.17,205.52,2012
BUTRANS 5MG 2PATCHES,2.0,76.15,102.42,118.81,2012
BYETTA 10MCG 2.4ML,1.0,446.96,525.17,609.2,2012
BYETTA 5MCG 1.2ML,1.0,428.49,503.48,584.03,2012
CABASER 1MG 20TAB,20.0,73.94,99.45,115.37,2012
CABASER 2MG 20TAB,20.0,146.74,183.43,212.78,2012
CABOTRIM 0.5MG 2TAB,2.0,43.88,59.01,68.46,2012
CABOTRIM 0.5MG 8TAB,8.0,175.51,219.38,254.49,2012
"CABOTRIM 1MG 30TAB
CABOTRIM 1MG 30TAB",30.0,110.92,138.64,160.83,2012
CABOTRIM 2MG 30TAB,30.0,220.12,258.64,300.02,2012
CADEX 1MG 30TAB,30.0,16.28,22.3,25.87,2012
CADEX 2MG 30CAPL,30.0,13.22,18.1,21.0,2012
CADEX 4MG 30CAPL,30.0,20.43,27.99,32.47,2012
CAFERGOT 20TAB,20.0,10.06,13.79,15.99,2012
CALCILESS 200TAB,200.0,,,,2012
CALCIPOTRIOL TEVA 50 MCG/G OINT 100GR,100.0,110.62,138.28,160.4,2012
CALCIPOTRIOL TEVA 50 MCG/G OINT 30GR,30.0,33.19,45.46,52.74,2012
CAMPTO 100MG/5ML IV SOL FOR INF,1.0,526.07,618.13,717.03,2012
CAMPTO 300MG IV SOL FOR INF,1.0,1537.51,1806.57,2095.62,2012
CAMPTO 40MG/2ML IV SOL FOR INF,1.0,213.56,250.93,291.08,2012
CAPTOPRIL 12.5MG 90TAB,90.0,20.07,27.5,31.9,2012
CAPTOPRIL 25MG 90TAB,90.0,35.42,48.53,56.3,2012
CAPTOPRIL 50MG 90TAB,90.0,63.7,85.68,99.39,2012
CARDILOC 10MG 30TAB,30.0,18.05,24.72,28.68,2012
CARDILOC 2.5MG 30TAB,30.0,20.87,28.59,33.17,2012
CARDILOC 5MG 30TAB,30.0,10.5,14.39,16.69,2012
CARDIOXANE 500MG VIAL PWDR FOR INFUS,1.0,509.6,598.78,694.59,2012
CARDORAL 1MG 30TAB,30.0,16.28,22.3,25.87,2012
CARDORAL 2MG 30TAB,30.0,13.22,18.1,21.0,2012
CARDORAL 4MG 30TAB,30.0,20.43,27.99,32.47,2012
CARDOXIN AMPOULES 10MG/2ML 50AMP,50.0,47.04,63.27,73.39,2012
CARDOXIN FRTE 75MG 100TAB,100.0,19.97,27.36,31.74,2012
CARTEOL LP 1% 30 SINGLE DOSE UNIT (0.2 ML),30.0,30.67,42.02,48.75,2012
CARTEOL LP 1% 3ML,3.0,21.35,29.26,33.94,2012
CARTEOL LP 2% 30 SINGLE DOSE UNIT (0.2 ML),30.0,30.67,42.02,48.75,2012
CARTEOL LP 2% 3ML,3.0,17.75,24.32,28.21,2012
CARVEDEXXON 12.5MG 30TAB,30.0,19.89,27.25,31.6,2012
CARVEDEXXON 6.25MG 30TAB,30.0,15.22,20.86,24.2,2012
CARVEDILOL TEVA 12.5MG 30TAB,30.0,19.89,27.25,31.6,2012
CARVEDILOL TEVA 6.25MG 30TAB,30.0,15.22,20.86,24.2,2012
CASODEX 150MG 28TAB,28.0,666.03,782.59,907.8,2012
CASODEX 50MG 28TAB,28.0,262.75,308.73,358.13,2012
CATAFLAM 50MG 10TAB,10.0,6.25,8.57,9.94,2012
CAVERJECT 10MCG V+DS,1.0,41.64,56.01,64.97,2012
CAVERJECT 20MCG V+DS,1.0,56.37,75.81,87.94,2012
CEDAX SUSP 60ML,60.0,67.21,90.4,104.86,2012
CEFALOR 500MG 10CAP,10.0,21.25,29.11,33.77,2012
CEFAMEZIN 1000MG 1V.,1.0,8.72,11.95,13.86,2012
