Medication_Name,Package_Size,Max_Retailer_Price,Max_Consumer_Price,Max_Consumer_VAT_Price,Year
ALOMIDE 10ML,10.0,37.4,51.24,60.47,2015
ALPHA D3 0.25MCG 30CAP,30.0,17.15,23.5,27.73,2015
ALPHA D3 1MCG 30CAP,30.0,41.4,55.69,65.71,2015
ALPHAGAN P 0.15% 5ML,5.0,,,,2015
ALPRALID 0.25MG 30TAB,30.0,6.63,9.08,10.72,2015
ALPRALID 0.50MG 30TAB,30.0,9.7,13.3,15.69,2015
ALPRALID 1MG 30TAB,30.0,15.81,21.66,25.55,2015
ALPROX 0.25MG 30TAB,30.0,6.63,9.08,10.72,2015
ALPROX 0.50MG 30TAB,30.0,9.7,13.3,15.69,2015
ALPROX 1MG 30TAB,30.0,15.81,21.66,25.55,2015
AMARYL 1MG 30TAB,30.0,7.94,10.88,12.84,2015
AMARYL 2MG 30TAB,30.0,11.5,15.76,18.6,2015
AMARYL 3MG 30TAB,30.0,18.2,24.94,29.42,2015
AMARYL 4MG 30TAB,30.0,20.74,28.41,33.52,2015
AMBIEN CR 12.5MG 28TAB,28.0,,,,2015
AMBIEN CR 6.25MG 28TAB,28.0,,,,2015
AMIODACORE 200MG 30TAB,30.0,19.1,26.17,30.88,2015
AMIODACORE INJECTION 150MG/3ML 6X3AMP,6.0,13.55,18.56,21.9,2015
AMLODIPINE PHARMASWISS 10 MG 20TAB,20.0,9.5,13.02,15.36,2015
AMLODIPINE PHARMASWISS 5 MG 20TAB,20.0,4.72,6.47,7.63,2015
AMLODIPINE TEVA 10MG 20TAB,20.0,9.5,13.02,15.36,2015
AMLODIPINE TEVA 5MG 20TAB,20.0,4.72,6.47,7.63,2015
AMLOW 10MG 20TAB,20.0,9.5,13.02,15.36,2015
AMLOW 5MG 20TAB,20.0,4.72,6.47,7.63,2015
AMOXICLAV TEVA 875MG 14TAB,14.0,24.72,33.87,39.97,2015
AMRIXAL 15MG 20 E.R.CAPS,20.0,,,,2015
AMRIXAL 30MG 20 E.R.CAPS,20.0,,,,2015
ANAFRANIL 25MG 30TAB,30.0,9.54,13.07,15.43,2015
ANAFRANIL SR 75MG 20TAB,20.0,20.97,28.73,33.91,2015
ANASTROL 1MG 30TAB,30.0,168.56,210.69,248.62,2015
ANASTROZOLE 1MG 30TAB,30.0,168.56,210.69,248.62,2015
ANASTROZOLE INOVAMED 1MG 30TAB,30.0,168.56,210.69,248.62,2015
ANDROCUR 10MG 15TAB,15.0,20.71,28.37,33.48,2015
ANDROCUR 50MG 50TAB,50.0,120.74,150.93,178.1,2015
ANDROGEL 50MG 30SACHX5G,30.0,192.59,240.74,284.07,2015
ANDROXON 40MG 30CAP,30.0,36.97,50.66,59.77,2015
ANGELIQ 1X28TAB,28.0,68.05,91.53,108.0,2015
APIDRA 100 IU/ML CART 5X3ML,15.0,137.58,171.97,202.92,2015
APIDRA OPTISET/SOLOSTAR PREFILLED PEN 5X3ML,15.0,144.3,180.38,212.85,2015
APIDRA VIAL 1X10ML,10.0,84.39,113.51,133.94,2015
APO GO PEN 10MG/ML 5X3ML,5.0,524.5,616.29,727.22,2015
APO-GO 10MG/ML 5AMPX2ML,5.0,228.98,269.05,317.48,2015
APOVENT SOL 20ML,20.0,22.87,31.33,36.97,2015
AQUADON 100MG 20TAB,20.0,,,,2015
AQUIMOD CREAM 5 % 12SACHET (0.25G),12.0,273.59,321.46,379.33,2015
ARAGEST 2.5MG 30TAB,30.0,11.09,15.2,17.93,2015
ARANESP 100MCG 4 PREFILLED SYR 0.5ML,4.0,3382.24,3974.13,4689.47,2015
ARANESP 100MCG PREFILLED PEN 1X0.5ML,1.0,782.13,919.0,1084.42,2015
ARANESP 10MCG 4 PREFILLED SYR 0.4ML,4.0,345.75,406.25,479.38,2015
ARANESP 150MCG 4 PREFILLED SYR 0.3ML,4.0,4939.3,5803.68,6848.34,2015
ARANESP 150MCG PREFILLED PEN 1X0.3ML,1.0,1264.93,1486.29,1753.82,2015
ARANESP 20MCG 4 PREFILLED SYR 0.5ML,4.0,568.42,667.89,788.11,2015
ARANESP 300MCG PREFILLED PEN 1X0.6ML,1.0,2478.27,2911.97,3436.12,2015
ARANESP 30MCG 4 PREFILLED SYR 0.3ML,4.0,1032.72,1213.44,1431.86,2015
ARANESP 40MCG 4 PREFILLED SYR 0.4ML,4.0,1424.85,1674.2,1975.56,2015
ARANESP 40MCG PREFILLED PEN 1X0.4ML,1.0,317.63,373.22,440.4,2015
ARANESP 500MCG PREFILLED PEN 1X1ML,1.0,4098.58,4815.83,5682.68,2015
ARANESP 50MCG 4 PREFILLED SYR 0.5ML,4.0,1781.07,2092.75,2469.45,2015
ARANESP 60MCG 4 PREFILLED SYR 0.3ML,4.0,2053.58,2412.96,2847.29,2015
ARANESP 60MCG PREFILLED PEN 1X0.3ML,1.0,474.47,557.51,657.86,2015
ARANESP 80MCG 4 PREFILLED SYR 0.4ML,4.0,2734.32,3212.83,3791.14,2015
ARANESP 80MCG PREFILLED PEN 1X0.4ML,1.0,628.38,738.35,871.25,2015
ARAVA 10MG 30TAB,30.0,166.96,208.7,246.27,2015
ARAVA 20MG 30TAB,30.0,182.4,228.0,269.04,2015
ARCOXIA 120MG 7TAB,7.0,33.98,46.55,54.93,2015
ARCOXIA 30MG 28TAB,28.0,74.11,99.67,117.62,2015
ARCOXIA 60MG 10TAB,10.0,31.65,43.36,51.16,2015
ARCOXIA 90MG 10TAB,10.0,34.3,46.99,55.44,2015
AREDIA VIAL 90MG PWDR 10ML SOLV,1.0,478.46,562.19,663.39,2015
AREDIA VIALS 2X30MG + 2x10ML SOLV,2.0,393.01,461.78,544.91,2015
ARICEPT 10MG 28TAB,28.0,120.89,151.12,178.32,2015
ARICEPT 5MG 28TAB,28.0,99.21,124.02,146.34,2015
ARIMIDEX 1MG 28TAB,28.0,157.32,196.65,232.04,2015
ARIPLY 10MG 28TAB,28.0,455.76,535.52,631.91,2015
ARIPLY 15MG 28TAB,28.0,442.31,519.71,613.26,2015
ARIPLY 30MG 28TAB,28.0,696.7,818.62,965.98,2015
ARIPLY 5MG 28TAB,28.0,417.63,490.71,579.04,2015
ARIXTRA 10MG/0.8ML 10 PREFIL SYR,10.0,690.25,811.04,957.03,2015
ARIXTRA 2.5MG/0.5ML 10 PREFIL SYR,10.0,327.29,384.57,453.79,2015
ARIXTRA 7.5MG/0.6ML 10 PREFIL.SYRINGE,10.0,690.25,811.04,957.03,2015
AROMASIN 25MG 30TAB,30.0,265.12,311.51,367.58,2015
ART 50 50MG 30CAPS,30.0,29.7,40.69,48.02,2015
ARTHROTEC 50 20TAB,20.0,20.9,28.63,33.78,2015
ARTHROTEC 75 20TAB,20.0,26.71,36.6,43.18,2015
ARTHRYL 1500MG 30 SACHETS,30.0,37.95,51.99,61.35,2015
ARZERRA 1000MG/50ML 1X50ML VIAL,1.0,11660.69,13701.32,16167.55,2015
ARZERRA 100MG/5ML 3X5ML VIALS,3.0,3502.84,4115.84,4856.69,2015
ASACOL 400MG 100TAB,100.0,131.06,163.82,193.31,2015
ASACOL 800MG 60TAB,60.0,178.36,222.94,263.08,2015
ASENTA 10MG 28TAB,28.0,120.89,151.12,178.32,2015
ASENTA 5MG 28TAB,28.0,99.21,124.02,146.34,2015
ASSIVAL 10MG 30TAB,30.0,9.79,13.41,15.82,2015
ASSIVAL 10MG/2ML 5AMP,5.0,10.54,14.44,17.04,2015
ASSIVAL 2MG 30TAB,30.0,5.84,8.0,9.44,2015
ASSIVAL 5MG 30TAB,30.0,9.3,12.74,15.03,2015
ATACAND 16MG 28TAB,28.0,28.82,39.48,46.59,2015
ATACAND 8MG 28TAB,28.0,20.84,28.55,33.69,2015
ATACAND PLUS 28TAB,28.0,29.35,40.21,47.45,2015
ATORVASTATIN TEVA 10MG 30TAB,30.0,20.95,28.7,33.86,2015
ATORVASTATIN TEVA 20MG 30TAB,30.0,25.88,35.46,41.84,2015
ATORVASTATIN TEVA 40MG 30TAB,30.0,48.62,65.39,77.16,2015
ATORVASTATIN TEVA 80MG 30TAB,30.0,55.48,74.63,88.06,2015
ATOSIBAN 7.5MG/ML 0.9ML(6.75MG),1.0,120.04,150.05,177.06,2015
ATOSIBAN 7.5MG/ML 5ML (37.5MG),5.0,2029.13,2384.23,2813.39,2015
ATRIANCE 5MG/ML INJ 6X50ML VIALS,6.0,8667.67,10184.51,12017.73,2015
ATRIPLA 30TAB,30.0,3397.67,3992.26,4710.87,2015
ATROSPAN DRPS 1%10CC,10.0,19.95,27.34,32.26,2015
ATROVENT INHALER 20MCG 200DOSES,200.0,23.14,31.7,37.41,2015
ATZIRUT X  5MG 30TAB,30.0,17.44,23.89,28.19,2015
AUBAGIO 14MG 28TAB,28.0,6713.98,7888.92,9308.93,2015
AUGMENTIN 1.2G 10VIALS,10.0,119.1,148.88,175.68,2015
AUGMENTIN 125MG 100ML,100.0,9.27,12.7,14.99,2015
AUGMENTIN 250MG 100ML,100.0,14.86,20.36,24.02,2015
AUGMENTIN 250MG 20TAB,20.0,18.99,26.02,30.71,2015
AUGMENTIN 400MG SUSP 35ML,35.0,8.9,12.19,14.39,2015
AUGMENTIN 400MG SUSP 70ML,70.0,17.8,24.39,28.78,2015
AUGMENTIN 500MG 10VIALS,10.0,61.88,83.23,98.21,2015
AUGMENTIN 500MG 20TAB,20.0,23.74,32.52,38.37,2015
"AUGMENTIN B.I.D ""875""MG 14TAB",14.0,24.72,33.87,39.97,2015
AUGMENTIN ES 600MG-42.9MG/5ML 100ML,100.0,,,,2015
AVAMYS 27.5MCG/DOSE 120DOSES,120.0,37.88,51.9,61.24,2015
AVANDIA 4MG 28TAB,28.0,,,,2015
AVANDIA 8MG 28TAB,28.0,,,,2015
AVASTIN 100MG 25MG/ML VIAL 4ML,1.0,1484.3,1744.05,2057.97,2015
AVASTIN 400MG 25MG/ML VIAL 16ML,1.0,5642.39,6629.81,7823.17,2015
AVAXIM INJ SOL 1X0.5ML,1.0,94.47,118.09,139.35,2015
AVAZINC 220MG 50TAB,50.0,,,,2015
AVODART 0.5MG 30CAPS,30.0,120.65,150.81,177.96,2015
AVONEX 4X30MCG/ML SYRINGE,4.0,3484.23,4093.97,4830.88,2015
AVONEX SOLUTION FOR INJECTION 30MCG/0.5ML 4PEN,4.0,3719.21,4370.08,5156.69,2015
AZARGA 5ML,5.0,58.68,78.93,93.13,2015
AZENIL 200MG 15ML,15.0,16.87,23.11,27.27,2015
AZENIL 200MG 22.5ML,22.5,25.3,34.66,40.9,2015
AZENIL 250MG 6CAPSULES,6.0,20.77,28.45,33.58,2015
AZILECT 1MG 30TAB,30.0,429.65,504.84,595.72,2015
AZITHROMYCIN TEVA 200MG/5ML 15ML,15.0,16.87,23.11,27.27,2015
AZITHROMYCIN TEVA 200MG/5ML 22.5ML,22.5,25.3,34.66,40.9,2015
BACLOSAL 10MG 50TAB,50.0,16.69,22.87,26.98,2015
BACLOSAL 25MG 50TAB,50.0,30.33,41.55,49.03,2015
BACTROBAN 15GR OINT,15.0,21.09,28.89,34.09,2015
BACTROBAN NASAL 3GR,3.0,26.52,36.33,42.87,2015
BAMYXIN EYE OINT 3.5GR,3.5,,,,2015
BARACLUDE 0.5 MG 30 F.C. TABS,30.0,1918.97,2254.79,2660.66,2015
BARACLUDE 1 MG 30 F.C. TABS,30.0,2074.46,2437.49,2876.24,2015
BEDODEKA 1MG/ML 100AMPX1ML,100.0,256.75,301.68,355.98,2015
BEKUNIS 45 DRAGEES,45.0,19.68,26.97,31.82,2015
BELARA 1X21TAB,21.0,35.19,48.21,56.89,2015
BELARA 3X21TAB,63.0,105.58,131.97,155.72,2015
BENEFIX 1000IU/VIAL I.V 1 VIAL,1.0,3207.66,3769.0,4447.42,2015
BENEFIX 2000IU/VIAL I.V 1 VIAL,1.0,6399.98,7519.97,8873.57,2015
BENEFIX 500 IU/VIAL I.V 1 VIAL,1.0,1611.52,1893.54,2234.38,2015
BENLYSTA 1X120MG POWD FOR CONCENTRATE FOR INF VIAL 5ML,1.0,687.25,807.52,952.88,2015
BENLYSTA 1X400MG PWD FOR CONCENTRATE FOR INF VIAL 20ML,1.0,2246.67,2639.83,3115.0,2015
BENZAMYCIN GEL 23.3G,23.3,,,,2015
BERINERT 500U/VIAL POWDER FOR SOL FOR INJ/INF,1.0,2520.12,2961.14,3494.14,2015
BETACAP 0.1% 100ML,100.0,36.13,49.5,58.41,2015
BETACORTEN CREAM 15G,15.0,5.5,7.54,8.89,2015
BETACORTEN G CR 15GR,15.0,37.8,51.78,61.11,2015
BETACORTEN G OINT15G,15.0,37.8,51.78,61.11,2015
BETACORTEN OINT 15GR,15.0,5.23,7.17,8.45,2015
BETACORTEN TOPICAL SCALP  APPL SOL 30ML,30.0,10.84,14.85,17.52,2015
BETAFERON 0.3MG/VIAL 15VIAL+SYR,15.0,3330.58,3913.44,4617.86,2015
BETAHISTINE TEVA 16MG 30TAB,30.0,11.3,15.48,18.27,2015
BETAREN 100MG 10 S.R.TAB,10.0,7.18,9.83,11.6,2015
BETAREN 100MG 20 S.R.TAB,20.0,14.35,19.66,23.2,2015
BETISTINE 16MG 30TAB,30.0,11.3,15.48,18.27,2015
BETNESOL 0.50MG 30TAB,30.0,9.2,12.6,14.87,2015
BETNOVATE CREAM 15G,15.0,5.5,7.54,8.89,2015
BETNOVATE OINT 15G,15.0,5.23,7.17,8.45,2015
BETNOVATE TOPICAL SCALP APPL SOL 30ML,30.0,10.84,14.85,17.52,2015
BETOPTIC S 5ML 0.25%,5.0,17.71,24.26,28.63,2015
BEZAFIBRATE 400MG 30 SR TAB,30.0,25.54,35.0,41.3,2015
BICALUTAMIDE TEVA 150MG 30TAB,30.0,416.02,488.83,576.81,2015
BICALUTAMIDE TEVA 50MG 30TAB,30.0,173.07,216.33,255.27,2015
BICAMIDE 150MG 30F.C TAB,30.0,416.02,488.83,576.81,2015
BICIDE CREAM 50ML,50.0,,,,2015
BIFONAZOLE CREAM 1% 15GR,15.0,18.3,25.06,29.58,2015
BIO TROPIN 10MG VIAL,1.0,1228.02,1442.92,1702.65,2015
BIO-TROPIN 4MG (12 IU) VIAL,1.0,474.89,558.0,658.43,2015
BLASTOVIN 1VIAL 10MG/10ML,1.0,46.01,61.88,73.02,2015
BLEOMYCIN PFI 15000 IU/VIAL 10 VIALS,10.0,1061.63,1247.42,1471.95,2015
BLEPHAMIDE LIQUIFILM 5CC,5.0,,,,2015
BONDORMIN 0.25MG 10TAB,10.0,9.55,13.08,15.44,2015
BONEFOS 800MG 30TAB,30.0,345.25,405.67,478.69,2015
BONSERIN 30MG 20TAB,20.0,12.59,17.25,20.36,2015
BOOSTRIX POLIO (IPV) SYR. PREFILLED 0.5ML,1.0,98.85,123.56,145.8,2015
BOOSTRIX SUSP FOR INJ PREFIL SYR 0.5ML,1.0,64.09,86.2,101.72,2015
BOTOX 100 1VIAL,1.0,879.6,1033.53,1219.57,2015
BOTOX 200 U/VIAL,1.0,3024.66,3553.98,4193.69,2015
BOTOX 50 UNITS VIAL 5ML,1.0,559.47,657.38,775.71,2015
BRAVELLE 75IU 10AMP,10.0,731.95,860.04,1014.84,2015
BREXIN 20MG 10 SACHETS WATER SOLUBLE POWDER,10.0,,,,2015
BREXIN 20MG 20 SACHETS WATER SOLUBLE POWDER,20.0,,,,2015
BREXIN 20MG 20TAB,20.0,24.99,34.24,40.4,2015
BRICALIN RESP 15ML,15.0,,,,2015
BRICALIN TURBUHALER 200DOSES,200.0,38.08,51.22,60.44,2015
BRIDION 10X2ML VIALS,10.0,3633.26,4269.08,5037.51,2015
BRIDION 10X5ML VIALS,10.0,9664.6,11355.91,13399.97,2015
BRILINTA 90MG 168 TAB,168.0,866.28,1017.87,1201.09,2015
BRILINTA 90MG 56TAB,56.0,288.76,339.29,400.36,2015
BRIMONIDINE TEVA 0.15% OPHT. SOL 5ML,5.0,,,,2015
BRONCHOLATE FRTE NEW FORM. SYR 120ML,120.0,,,,2015
BROTIZOLAM-TEVA 0.25MG 10TAB,10.0,9.55,13.08,15.44,2015
BUCCOLAM 10 MG SYRINGE PREFILLED 4X2ML,4.0,379.99,446.49,526.85,2015
BUCCOLAM 2.5 MG SYRINGE PREFILLED 4X0.5ML,4.0,379.99,446.49,526.85,2015
BUCCOLAM 5 MG SYRINGE PREFILLED 4X1ML,4.0,379.99,446.49,526.85,2015
BUCCOLAM 7.5 MG SYRINGE PREFILLED 4X1.5ML,4.0,379.99,446.49,526.85,2015
BUDESON 3MG 100CAPS,100.0,351.25,412.72,487.01,2015
BUDESONIDE STERINEBS TEVA 0.5MG/2ML 20UNITS,20.0,72.75,97.85,115.46,2015
BUDESONIDE STERINEBS TEVA 1MG/2ML 20UNITS,20.0,125.16,156.44,184.61,2015
BUDICORT RESP1MG/2ML 20UNITS,20.0,125.16,156.44,184.61,2015
BUDICORT RESPULES 0.5MG/2ML 20UNITS,20.0,72.75,97.85,115.46,2015
BUDICORT TURBUHALER 100MCG/DOSE 200 DOSES,200.0,57.98,77.98,92.02,2015
BUDICORT TURBUHALER 200MCG/DOSE 100DOSES,100.0,53.44,71.88,84.81,2015
BUTRANS  20MG 2PATCHES,2.0,178.72,223.4,263.61,2015
BUTRANS 10MG 2PATCHES,2.0,105.45,131.82,155.54,2015
BUTRANS 5MG 2PATCHES,2.0,63.1,84.87,100.14,2015
BYDUREON 2 MG 4 PREFILLED SYRINGE,4.0,438.89,515.7,608.52,2015
BYETTA 10MCG 2.4ML,1.0,417.73,490.83,579.18,2015
BYETTA 5MCG 1.2ML,1.0,400.36,470.42,555.1,2015
CABOTRIM 0.5MG 2TAB,2.0,36.94,50.6,59.71,2015
CABOTRIM 0.5MG 8TAB,8.0,147.75,184.68,217.93,2015
"CABOTRIM 1MG 30TAB
CABOTRIM 1MG 30TAB",30.0,68.11,91.61,108.1,2015
CABOTRIM 2MG 30TAB,30.0,136.15,170.19,200.82,2015
CADEX 1MG 30TAB,30.0,12.81,17.55,20.7,2015
CADEX 2MG 30CAPL,30.0,11.41,15.63,18.44,2015
CADEX 4MG 30CAPL,30.0,19.3,26.44,31.2,2015
CAELYX 2MG/ML 25ML,1.0,2923.61,3435.24,4053.59,2015
CAELYX 2MG/ML VIAL 10ML,1.0,1921.54,2257.81,2664.22,2015
CALCILESS 200TAB,200.0,,,,2015
CAMPTO 100MG/5ML IV SOL FOR INF,1.0,408.79,480.33,566.79,2015
CAMPTO 300MG IV SOL FOR INF,1.0,1203.65,1414.28,1668.85,2015
CAMPTO 40MG/2ML IV SOL FOR INF,1.0,168.71,210.88,248.84,2015
CANCIDAS 50MG/VIAL,1.0,2072.81,2435.56,2873.96,2015
CANCIDAS 70MG/VIAL,1.0,2634.13,3095.11,3652.22,2015
"CANDESARTAN PLUS TEVA TABLETS 16MG/12.5MG, 30TAB",30.0,31.45,43.09,50.84,2015
CANDOR 16MG 28TAB,28.0,28.82,39.48,46.59,2015
CANDOR 8MG 28TAB,28.0,20.84,28.55,33.69,2015
CANDOR PLUS 16MG/12.5MG 28TAB,28.0,29.35,40.21,47.45,2015
CAPECITABINE TEVA 150MG 60TAB,60.0,116.39,145.49,171.68,2015
CAPECITABINE TEVA 500MG 12X10TAB,120.0,745.63,876.12,1033.82,2015
CAPRELSA 100 MG 30TAB,30.0,8154.29,9581.28,11305.92,2015
CARBAGLU 200MG 5 DISP.TAB,5.0,1650.37,1939.19,2288.24,2015
CARBAGLU 200MG 60 DISP.TAB,60.0,19804.46,23270.24,27458.88,2015
CARDILOC 1.25MG 30 F.C.TAB,30.0,15.52,21.26,25.09,2015
CARDILOC 10MG 30TAB,30.0,13.88,19.02,22.44,2015
CARDILOC 2.5MG 30TAB,30.0,11.97,16.39,19.35,2015
CARDILOC 5MG 30TAB,30.0,9.4,12.88,15.2,2015
CARDIOXANE 500MG VIAL PWDR FOR INFUS,1.0,463.98,545.17,643.3,2015
CARDORAL 1MG 30TAB,30.0,12.81,17.55,20.7,2015
CARDORAL 4MG 30TAB,30.0,19.3,26.44,31.2,2015
CARDOXIN AMPOULES 10MG/2ML 50AMP,50.0,44.22,59.48,70.18,2015
CARDOXIN FRTE 75MG 100TAB,100.0,21.04,28.82,34.01,2015
CARVEDEXXON 12.5MG 30TAB,30.0,19.3,26.44,31.2,2015
CARVEDEXXON 6.25MG 30TAB,30.0,13.16,18.03,21.27,2015
CARVEDILOL TEVA 12.5MG 30TAB,30.0,19.3,26.44,31.2,2015
CARVEDILOL TEVA 6.25MG 30TAB,30.0,13.16,18.03,21.27,2015
CASODEX 150MG 28TAB,28.0,388.29,456.24,538.36,2015
CASODEX 50MG 28TAB,28.0,161.53,201.91,238.26,2015
CATAFLAM 50MG 10TAB,10.0,8.29,11.35,13.4,2015
CAVERJECT 10MCG V+DS,1.0,38.35,51.59,60.87,2015
