Medication_Name,Package_Size,Max_Retailer_Price,Max_Consumer_Price,Max_Consumer_VAT_Price,Year
ALPRALID 1MG 30TAB,30.0,14.157,19.395090000000003,22.69225446765304,2018
AMARYL 1MG 30TAB,30.0,7.941,10.87917,12.728628433116675,2018
AMARYL 2MG 30TAB,30.0,9.828,13.464360000000001,15.753300622172357,2018
AMARYL 3MG 30TAB,30.0,15.504,21.24048,24.85136068845749,2018
AMARYL 4MG 30TAB,30.0,16.488,22.58856,26.428614230604172,2018
AMBIEN CR 12.5MG 28TAB,28.0,,,,2018
AMBIEN CR 6.25MG 28TAB,28.0,,,,2018
AMBISOME 50MG/VIAL 10VIALS,10.0,5553.179,6247.326375000001,7309.371590643838,2018
AMELUZ 78MG/G GEL 2G,2.0,839.9192,986.90506,1154.6788778466296,2018
AMIODACORE 200MG 30TAB,30.0,16.719,22.905030000000004,26.798884117022755,2018
AMIODACORE INJECTION 150MG/3ML 6 AMP,6.0,16.49,22.5913,26.431820030486584,2018
AMLODIPINE TEVA 10 MG 	30 TABLETS,30.0,11.646,15.955020000000003,18.667372715284827,2018
AMLODIPINE TEVA 10MG 20TAB,20.0,9.5,13.015,15.227549441456796,2018
AMLODIPINE TEVA 5 MG 30 TABLETS,30.0,8.988,12.31356,14.406864671559335,2018
AMLODIPINE TEVA 5MG 20TAB,20.0,5.992,8.20904,9.604576447706222,2018
AMLOW 10 MG 30 TAB,30.0,11.646,15.955020000000003,18.667372715284827,2018
AMLOW 10MG 20TAB,20.0,9.5,13.015,15.227549441456796,2018
AMLOW 5 MG 30 TAB,30.0,8.988,12.31356,14.406864671559335,2018
AMLOW 5MG 20TAB,20.0,5.992,8.20904,9.604576447706222,2018
AMOXICLAV TEVA 875MG 14TAB,14.0,23.4,32.058,37.50785862421989,2018
AMRIXAL 15MG 20 E.R.CAPS,20.0,,,,2018
AMRIXAL 30MG 20 E.R.CAPS,20.0,,,,2018
ANAFRANIL 25MG 30TAB,30.0,9.543,13.07391,15.296474138928652,2018
ANAFRANIL SR 75MG 20TAB,20.0,16.098,22.05426,25.80348325353384,2018
ANAGRID 0.5MG 60CAPS,60.0,956.274,1123.62195,1314.6376332793773,2018
ANASTROZOLE 1MG 30TAB,30.0,116.985,146.23125,171.09055622443555,2018
ANASTROZOLE INOVAMED 1MG 30TAB,30.0,116.985,146.23125,171.09055622443555,2018
ANDROCUR 10MG 15TAB,15.0,17.9055,24.530535,28.700724897263648,2018
ANDROCUR 50MG 50TAB,50.0,105.02,131.275,153.5917443662882,2018
ANDROGEL 50MG 30SACHX5G,30.0,166.881,208.60125,244.06345354780555,2018
ANDROXON 40MG 30CAP,30.0,31.905,43.70985,51.14052262417675,2018
ANGELIQ 1X28TAB,28.0,57.9264,77.911008,91.15587601642227,2018
ANGIOMAX 250MG/1VIAL,1.0,894.2391,1050.7309425,1229.35515763252,2018
ANORO ELLIPTA 55/22 MCG 30 DOSES,30.0,181.146,226.43249999999998,264.9260152825713,2018
APIDRA OPTISET/SOLOSTAR PREFILLED PEN 5X3ML,15.0,133.485,166.85625000000002,195.22180533930663,2018
APIDRA VIAL 1X10ML,10.0,68.253,91.800285,107.40632951035917,2018
APO GO PEN 10MG/ML 5X3ML,5.0,440.861,518.011675,606.0736375193507,2018
APO-GO 10MG/ML 5AMPX2ML,5.0,180.92,226.14999999999998,264.59549029469486,2018
AQUIMOD CREAM 5 % 12SACHET (0.25G),12.0,175.1772,218.9715,256.1966456027627,2018
ARANESP 100MCG 4 PREFILLED SYR 0.5ML,4.0,2888.1204,3249.1354499999998,3801.4883370622333,2018
ARANESP 100MCG PREFILLED PEN 1X0.5ML,1.0,664.1479,780.3737825000001,913.0372920349905,2018
ARANESP 150MCG 4 PREFILLED SYR 0.3ML,4.0,4210.5568,4736.8764,5542.1451847153185,2018
ARANESP 150MCG PREFILLED PEN 1X0.3ML,1.0,1078.6649,1267.4312575000001,1482.8945168827515,2018
ARANESP 20MCG 4 PREFILLED SYR 0.5ML,4.0,583.2464,685.31452,801.8179589894914,2018
ARANESP 300MCG PREFILLED PEN 1X0.6ML,1.0,2112.7319,2376.8233875,2780.8832613728064,2018
ARANESP 30MCG 4 PREFILLED SYR 0.3ML,4.0,881.9552,1036.29736,1212.467866726942,2018
ARANESP 40MCG 4 PREFILLED SYR 0.4ML,4.0,1155.2612,1357.43191,1588.1952764453424,2018
ARANESP 40MCG PREFILLED PEN 1X0.4ML,1.0,269.8006,317.01570499999997,370.90836124516187,2018
ARANESP 500MCG PREFILLED PEN 1X1ML,1.0,3496.7584,3933.8532,4602.608075177336,2018
ARANESP 50MCG 4 PREFILLED SYR 0.5ML,4.0,1462.8792,1718.8830600000001,2011.0931064335418,2018
ARANESP 60MCG 4 PREFILLED SYR 0.3ML,4.0,1753.706,1972.91925,2308.315437831491,2018
ARANESP 60MCG PREFILLED PEN 1X0.3ML,1.0,402.9746,473.495155,553.9893110297925,2018
ARANESP 80MCG 4 PREFILLED SYR 0.4ML,4.0,2335.0412,2626.92135,3073.497866764766,2018
ARAVA 10MG 30TAB,30.0,112.425,140.53125,164.42155646905303,2018
ARAVA 20MG 30TAB,30.0,119.17,148.9625,174.28611860722305,2018
ARCALYST 80MG/ML 4 VIALS,4.0,,,,2018
ARCOXIA 120MG 7TAB,7.0,26.67,36.53790000000001,42.74934143196345,2018
ARCOXIA 30MG 28TAB,28.0,55.11,74.12295,86.72384831898809,2018
ARCOXIA 60 MG  14 TABLETS,14.0,34.51,47.2787,55.31607697101831,2018
ARCOXIA 60MG 10TAB,10.0,24.65,33.7705,39.51148355072736,2018
ARCOXIA 90 MG 14TAB,14.0,37.38,51.21060000000001,59.91639980227948,2018
ARCOXIA 90MG 10TAB,10.0,26.7,36.579,42.79742843019962,2018
AREDIA VIAL 90MG PWDR 10ML SOLV,1.0,398.7365,468.5153875,548.1629832685009,2018
ARICEPT 10MG 28TAB,28.0,82.922,111.53008999999999,130.49020051364778,2018
ARICEPT 5MG 28TAB,28.0,73.2004,98.454538,115.19180523478961,2018
ARIMIDEX 1MG 28TAB,28.0,109.186,136.48250000000002,159.68451914280655,2018
ARIPLY 10MG 28TAB,28.0,169.1676,211.4595,247.40760592514275,2018
ARIPLY 15MG 28TAB,28.0,176.6324,220.79049999999998,258.3248755246997,2018
ARIPLY 30MG 28TAB,28.0,267.1424,313.89232000000004,367.2540009292031,2018
ARIPLY 5MG 28TAB,28.0,160.4204,200.5255,234.61482639437912,2018
ARIXTRA 2.5MG/0.5ML 10 PREFIL SYR,10.0,213.511,250.875425,293.5242364835948,2018
ARIXTRA 7.5MG/0.6ML 10 PREFIL.SYRINGE,10.0,596.727,701.154225,820.3504131597251,2018
ARMONIA 0.5MG 30 CAPS,30.0,81.249,109.27990499999999,127.85748416021524,2018
AROMASIN 25MG 30TAB,30.0,209.1,245.6925,287.4602144560218,2018
ARTHROTEC 50 20TAB,20.0,18.078,24.76686,28.97722513712168,2018
ARTHROTEC 75 20TAB,20.0,22.904,31.378480000000003,36.712820253381736,2018
ARZERRA 1000MG/50ML 1X50ML VIAL,1.0,8921.7876,10037.01105,11743.302497758215,2018
ARZERRA 100MG/5ML 3X5ML VIALS,3.0,2698.2306,3035.5094249999997,3551.545896980068,2018
ASACOL 400MG 100TAB,100.0,123.31,154.1375,180.3408683851361,2018
ASACOL 800MG 60TAB,60.0,135.408,169.26,198.0341927361488,2018
ASENTA 10MG 28TAB,28.0,82.922,111.53008999999999,130.49020051364778,2018
ASENTA 5MG 28TAB,28.0,73.2004,98.454538,115.19180523478961,2018
ASSIVAL 10MG 30TAB,30.0,9.897,13.558890000000002,15.86390071811557,2018
ASSIVAL 10MG/2ML 5AMP,5.0,9.9738,13.664106000000002,15.98700343360019,2018
ASSIVAL 2MG 30TAB,30.0,5.84,8.0008,9.360935656642914,2018
ASSIVAL 5MG 30TAB,30.0,9.3,12.741000000000001,14.9069694532156,2018
ATACAND 16MG 28TAB,28.0,19.9668,27.354516,32.00478254607153,2018
ATACAND 8MG 28TAB,28.0,14.3052,19.598124000000002,22.929804238939763,2018
ATACAND PLUS 28TAB,28.0,21.0448,28.831376,33.73270868269157,2018
ATORVASTATIN TEVA 80MG 30TAB,30.0,39.942,53.72199,62.8547259945023,2018
ATOSIBAN 7.5MG/ML 0.9ML(6.75MG),1.0,83.378,112.14341,131.20778488732697,2018
ATOSIBAN 7.5MG/ML 5ML (37.5MG),5.0,303.2,356.26,416.82418471097947,2018
ATOZET10 MG/10 MG 30 TAB,30.0,161.901,202.37625000000003,236.7802038149536,2018
ATOZET10 MG/20 MG 30 TAB,30.0,170.274,212.8425,249.02571586579086,2018
ATOZET10 MG/40 MG 30TAB,30.0,171.765,214.70624999999998,251.20630328580734,2018
ATOZET10 MG/80 MG 30 TAB,30.0,187.641,234.55124999999998,274.4249524341523,2018
ATRIANCE 5MG/ML INJ 6X50ML VIALS,6.0,7403.2092,8328.61035,9744.47375207482,2018
ATRIPLA 30TAB,30.0,2754.066,3098.3242499999997,3625.039239534348,2018
ATROSPAN DRPS 1%10CC,10.0,23.142,31.70454,37.09431043938876,2018
ATROVENT INHALER 20MCG 200DOSES,200.0,19.78,27.098600000000005,31.705360837054258,2018
ATTENT 10MG 100TAB,100.0,,,,2018
ATTENT 20MG 100TAB,100.0,,,,2018
ATTENT 30MG 100TAB,100.0,,,,2018
ATZIRUT X  5MG 30TAB,30.0,17.79,24.3723,28.515589954054356,2018
AUBAGIO 14MG 28TAB,28.0,3901.3156,4388.98005,5135.106470145411,2018
AUGMENTIN 1.2G 10VIALS,10.0,91.649,123.267905,144.2234435599154,2018
AUGMENTIN 250MG 100ML,100.0,12.49,17.1113,20.02022026566267,2018
AUGMENTIN 250MG 20TAB,20.0,16.28,22.303600000000003,26.09521104283333,2018
AUGMENTIN 400MG SUSP 35ML,35.0,8.9005,12.193685,14.26661092670381,2018
AUGMENTIN 400MG SUSP 70ML,70.0,14.847,20.34039,23.79825542708516,2018
AUGMENTIN 500MG 10VIALS,10.0,53.043,71.342835,83.47111388829767,2018
AUGMENTIN 500MG 20TAB,20.0,19.75,27.0575,31.657273838818075,2018
"AUGMENTIN B.I.D ""875""MG 14TAB",14.0,23.4,32.058,37.50785862421989,2018
AUGMENTIN ES 600MG-42.9MG/5ML 100ML,100.0,,,,2018
AVAMYS 27.5MCG/DOSE 120DOSES,120.0,32.508,44.53596000000001,52.10707128872396,2018
AVASTIN 100MG 25MG/ML VIAL 4ML,1.0,1201.0886,1411.279105,1651.1964922844716,2018
AVASTIN 400MG 25MG/ML VIAL 16ML,1.0,4845.6773,5451.386962500001,6378.122512176853,2018
AVODART 0.5MG 30CAPS,30.0,81.249,109.27990499999999,127.85748416021524,2018
AVONEX 4X30MCG/ML VIAL,4.0,2803.5248,3153.9654,3690.139382646489,2018
AVONEX SOLUTION FOR INJECTION 30MCG/0.5ML 4PEN,4.0,2912.6052,3276.6808499999997,3833.716453880113,2018
AZARGA 5ML,5.0,46.726,62.84647,73.53036720292211,2018
AZENIL 200MG 15ML,15.0,14.298,19.588260000000002,22.91826335936308,2018
AZENIL 200MG 22.5ML,22.5,21.447,29.38239,34.37739503904462,2018
AZENIL 250MG 6CAPSULES,6.0,17.3076,23.711412000000003,27.742351022416596,2018
AZILECT 1MG 30TAB,30.0,204.534,240.32745,281.18310618626475,2018
AZITHROMYCIN TEVA 200MG/5ML 15ML,15.0,14.298,19.588260000000002,22.91826335936308,2018
AZITHROMYCIN TEVA 200MG/5ML 22.5ML,22.5,21.447,29.38239,34.37739503904462,2018
BACLOFEN SINTETICA 2 MG/ ML,1.0,160.7639,200.95487500000002,235.11719512595238,2018
BACLOSAL 10MG 50TAB,50.0,14.995,20.54315,24.03548461838365,2018
BACLOSAL 25MG 50TAB,50.0,25.515,34.95555,40.89799199987054,2018
BACTROBAN 15GR OINT,15.0,17.71,24.262700000000002,28.38735795875788,2018
BACTROBAN NASAL 3GR,3.0,24.0162,32.902194,38.49556556799102,2018
BAMYXIN EYE OINT 3.5GR,3.5,,,,2018
BARACLUDE 0.5 MG 30 F.C. TABS,30.0,1579.407,1855.8032249999999,2171.289693607566,2018
BARACLUDE 1 MG 30 F.C. TABS,30.0,1692.087,1988.202225,2326.196517925617,2018
BASAGLAR 100 U/ML 5X3ML KWIK PEN,15.0,174.0795,217.599375,254.59125941164794,2018
BASAGLAR CART 5X3ML,15.0,183.0,228.75,267.637490183115,2018
BEDODEKA 1MG/ML 100AMPX1ML,100.0,238.61,280.36675,328.0290854679644,2018
BEKUNIS 45 DRAGEES,45.0,34.0335,46.625895,54.55229514903367,2018
BELARA 1X21TAB,21.0,24.2088,33.166056000000005,38.804284096667296,2018
BELARA 3X21TAB,63.0,72.6264,97.682508,114.28853016792154,2018
BELVIQ  10 MG 60TAB,60.0,,,,2018
BEMFOLA 600 IU/ML 1 PREFILLED PEN 0.125 ML(75IU),1.0,100.3927,125.490875,146.8243183645159,2018
BEMFOLA 600 IU/ML 1 PREFILLED PEN 0.25 ML(150IU),1.0,183.9702,229.96275,269.0564076310694,2018
BEMFOLA 600 IU/ML 1 PREFILLED PEN 0.375 ML(225IU),1.0,281.163,330.366525,386.5288200722069,2018
BEMFOLA 600 IU/ML 1 PREFILLED PEN 0.75 ML(450IU),1.0,562.6451,661.1079925,773.4963228533229,2018
BEMFOLA 600IU/ML 1 PREFILLED PEN 0.5ML(300IU),1.0,378.7802,445.066735,520.7280608498079,2018
BENEFIX 1000IU/VIAL I.V 1 VIAL,1.0,2489.7655,2800.9861875,3277.153719169714,2018
BENEFIX 2000IU/VIAL I.V 1 VIAL,1.0,5291.0165,5952.3935624999995,6964.30021267598,2018
BENEFIX 500 IU/VIAL I.V 1 VIAL,1.0,1249.7279,1468.4302825000002,1718.063367506809,2018
BENLYSTA 1X120MG POWD FOR CONCENTRATE FOR INF VIAL 5ML,1.0,589.4211,692.5697925000001,810.306627503129,2018
BENLYSTA 1X400MG PWD FOR CONCENTRATE FOR INF VIAL 20ML,1.0,1942.2668,2185.05015,2556.5085817278205,2018
BENZAMYCIN GEL 23.3G,23.3,,,,2018
BERINERT 500U/VIAL POWDER FOR SOL FOR INJ/INF,1.0,2132.025,2398.5281250000003,2806.2778033163404,2018
BETACAP 0.1% 100ML,100.0,31.24,42.7988,50.07459416327477,2018
BETACORTEN CREAM 15G,15.0,5.5,7.535,8.815949676632881,2018
BETACORTEN G CR 15GR,15.0,32.6775,44.76817500000001,52.37876282875837,2018
BETACORTEN G OINT15G,15.0,32.6775,44.76817500000001,52.37876282875837,2018
BETACORTEN OINT 15GR,15.0,5.23,7.165100000000002,8.383166692507269,2018
BETACORTEN TOPICAL SCALP  APPL SOL 30ML,30.0,9.759,13.369830000000002,15.642700526229145,2018
BETAFERON 0.3MG/VIAL 15VIAL+SYR,15.0,2927.721,3293.686125,3853.6126249003264,2018
BETAHISTINE TEVA 16MG 30TAB,30.0,9.735,13.33695,15.604230927640199,2018
BETAREN 100MG 10 S.R.TAB,10.0,7.176,9.83112,11.502409978094102,2018
BETAREN 100MG 20 S.R.TAB,20.0,12.11,16.590700000000002,19.4111182880044,2018
BETISTINE 16MG 30TAB,30.0,9.735,13.33695,15.604230927640199,2018
BETMIGA 25MG 30 P.R.TAB,30.0,148.344,185.43,216.95309204220771,2018
BETMIGA 50MG 30  P.R.TAB,30.0,141.75,177.1875,207.30936739593744,2018
BETNESOL 0.50MG 30TAB,30.0,9.2,12.604,14.746679459095,2018
BETNOVATE CREAM 15G,15.0,5.5,7.535,8.815949676632881,2018
BETNOVATE OINT 15G,15.0,5.23,7.165100000000002,8.383166692507269,2018
BETNOVATE TOPICAL SCALP APPL SOL 30ML,30.0,9.759,13.369830000000002,15.642700526229145,2018
BETOPTIC S 5ML 0.25%,5.0,12.3695,16.946215000000002,19.827070822747352,2018
BEXSERO 1X0.5ML SYRINGE,1.0,309.1085,363.2024875,424.94689478804025,2018
BEZAFIBRATE 400MG 30 SR TAB,30.0,21.915,30.02355,35.127552211529014,2018
BICALUTAMIDE INOVAMED 150 MG 28 F.C.TAB,28.0,324.8056,381.64658000000003,446.52648222150566,2018
BICALUTAMIDE INOVAMED 50 MG 28 F.C.TAB,28.0,135.6516,169.5645,198.3904577230811,2018
BICALUTAMIDE TEVA 150MG 30TAB,30.0,348.006,408.90704999999997,478.42123095161315,2018
BICALUTAMIDE TEVA 50MG 30TAB,30.0,145.341,181.67625,212.5612047033012,2018
BINOCRIT 10000 I.U/0.1 ML 6 SYRINGE PREFILLED,6.0,1642.2246,1929.6139050000002,2257.6481860399554,2018
BINOCRIT 20000 I.U/0.5 ML 1 SYRINGE PREFILLED,1.0,492.4489,578.6274575,676.9941004430035,2018
BINOCRIT 3000 IU/0.3ML 6 SYRINGE PREFILLED,6.0,492.6684,578.8853700000001,677.2958580569351,2018
BINOCRIT 30000 I.U/0.75 ML 1 SYRINGE PREFILLED,1.0,678.1147,796.7847725,932.2381496307072,2018
BINOCRIT 4000 IU/0.4ML 6 SYRINGE PREFILLED,6.0,647.6988,761.04609,890.4238926394452,2018
BINOCRIT 40000 I.U/1 ML 1 SYRINGE PREFILLED,1.0,902.0945,1059.9610375,1240.1543683864072,2018
BINOCRIT 5000 IU/0.5ML 6 SYRINGE PREFILLED,6.0,807.7194,949.070295,1110.4122044203216,2018
BINOCRIT 6000 IU/0.6ML 6 SYRINGE PREFILLED,6.0,967.689,1137.034575,1330.3304039537697,2018
BINOCRIT 8000 I.U/0.8 ML 6 SYRINGE PREFILLED,6.0,1287.69,1513.0357500000002,1770.2517625675503,2018
BINOSTO 70MG 4 TAB EFF,4.0,38.8252,52.219894000000004,61.09727373896528,2018
BISOPROLOL INOVAMED 10 MG 30 F.C.TAB,30.0,11.904,16.30848,19.080920900115967,2018
